rank,number,frequencyCount,recentCount,currentDelay,F_i,D_i,T_i,C_i,Score_i
785,937,21,0,44,0.019755,0.087649,0.102584,0.152381,0.084708
786,486,27,0,66,0.0254,0.131474,0.074607,0.140741,0.084445
787,578,22,0,45,0.020696,0.089641,0.097921,0.154545,0.084423
788,579,22,0,45,0.020696,0.089641,0.097921,0.154545,0.084423
789,719,27,0,73,0.0254,0.145418,0.074607,0.125926,0.084271
790,743,25,0,46,0.023518,0.091633,0.083932,0.168,0.084162
791,141,51,1,0,0.047977,0.0,0.169225,0.094118,0.083984
792,942,20,0,35,0.018815,0.069721,0.107247,0.16,0.083763
793,321,29,0,67,0.027281,0.133466,0.065281,0.144828,0.083427
794,379,24,0,42,0.022578,0.083665,0.088595,0.166667,0.083418
795,457,22,0,47,0.020696,0.093625,0.097921,0.145455,0.083401
796,168,20,0,34,0.018815,0.067729,0.107247,0.16,0.083364
797,385,20,0,34,0.018815,0.067729,0.107247,0.16,0.083364
798,990,18,0,25,0.016933,0.049801,0.116573,0.166667,0.083345
799,287,25,0,68,0.023518,0.135458,0.083932,0.12,0.083327
800,338,24,0,54,0.022578,0.10757,0.088595,0.141667,0.083199
801,252,23,0,48,0.021637,0.095618,0.093258,0.147826,0.083157
802,140,37,0,107,0.034807,0.213147,0.027977,0.108108,0.083086
803,675,16,0,27,0.015052,0.053785,0.125899,0.15,0.083042
804,714,21,0,35,0.019755,0.069721,0.102584,0.161905,0.083027
805,772,23,0,52,0.021637,0.103586,0.093258,0.13913,0.083012
806,984,23,0,52,0.021637,0.103586,0.093258,0.13913,0.083012
807,496,19,0,26,0.017874,0.051793,0.11191,0.168421,0.082978
808,928,19,0,26,0.017874,0.051793,0.11191,0.168421,0.082978
809,323,22,0,41,0.020696,0.081673,0.097921,0.154545,0.082829
810,307,24,0,57,0.022578,0.113546,0.088595,0.133333,0.082728
811,503,22,0,45,0.020696,0.089641,0.097921,0.145455,0.082604
812,807,27,0,65,0.0254,0.129482,0.074607,0.133333,0.082565
813,492,19,0,30,0.017874,0.059761,0.11191,0.157895,0.082466
814,793,22,0,49,0.020696,0.09761,0.097921,0.136364,0.08238
815,494,23,0,54,0.021637,0.10757,0.093258,0.130435,0.082069
816,454,16,0,37,0.015052,0.073705,0.125899,0.125,0.082026
817,522,21,0,42,0.019755,0.083665,0.102584,0.142857,0.082006
818,947,23,0,45,0.021637,0.089641,0.093258,0.147826,0.081962
819,174,28,0,65,0.026341,0.129482,0.069944,0.135714,0.081925
820,897,21,0,37,0.019755,0.073705,0.102584,0.152381,0.081919
821,236,24,0,34,0.022578,0.067729,0.088595,0.175,0.081898
822,452,22,0,34,0.020696,0.067729,0.097921,0.163636,0.081858
823,672,22,0,43,0.020696,0.085657,0.097921,0.145455,0.081808
824,209,25,0,40,0.023518,0.079681,0.083932,0.168,0.081771
825,065,24,0,54,0.022578,0.10757,0.088595,0.133333,0.081532
826,975,22,0,24,0.020696,0.047809,0.097921,0.181818,0.081511
827,991,25,0,55,0.023518,0.109562,0.083932,0.136,0.081348
828,468,19,0,27,0.017874,0.053785,0.11191,0.157895,0.081271
829,422,21,0,40,0.019755,0.079681,0.102584,0.142857,0.08121
830,565,24,0,32,0.022578,0.063745,0.088595,0.175,0.081101
831,375,20,0,33,0.018815,0.065737,0.107247,0.15,0.080966
832,692,25,0,50,0.023518,0.099602,0.083932,0.144,0.080956
833,394,24,0,35,0.022578,0.069721,0.088595,0.166667,0.080629
834,640,20,0,27,0.018815,0.053785,0.107247,0.16,0.080575
835,376,26,0,66,0.024459,0.131474,0.079269,0.115385,0.08049
836,752,24,0,43,0.022578,0.085657,0.088595,0.15,0.080483
837,919,23,0,41,0.021637,0.081673,0.093258,0.147826,0.080368
838,747,22,0,30,0.020696,0.059761,0.097921,0.163636,0.080265
839,349,25,0,36,0.023518,0.071713,0.083932,0.168,0.080178
840,359,27,0,59,0.0254,0.11753,0.074607,0.133333,0.080175
841,613,20,0,31,0.018815,0.061753,0.107247,0.15,0.080169
842,967,21,0,32,0.019755,0.063745,0.102584,0.152381,0.079927
843,179,26,0,53,0.024459,0.105578,0.079269,0.138462,0.079926
844,383,21,0,27,0.019755,0.053785,0.102584,0.161905,0.07984
845,182,23,0,48,0.021637,0.095618,0.093258,0.130435,0.079679
846,229,22,0,42,0.020696,0.083665,0.097921,0.136364,0.079591
847,135,32,0,82,0.030103,0.163347,0.051292,0.1125,0.079588
848,526,19,0,28,0.017874,0.055777,0.11191,0.147368,0.079564
849,751,26,0,52,0.024459,0.103586,0.079269,0.138462,0.079528
850,879,23,0,43,0.021637,0.085657,0.093258,0.13913,0.079426
851,207,22,0,37,0.020696,0.073705,0.097921,0.145455,0.079417
852,563,20,0,24,0.018815,0.047809,0.107247,0.16,0.07938
853,867,25,0,58,0.023518,0.115538,0.083932,0.12,0.079343
854,905,22,0,32,0.020696,0.063745,0.097921,0.154545,0.079243
855,335,24,0,44,0.022578,0.087649,0.088595,0.141667,0.079215
856,063,22,0,41,0.020696,0.081673,0.097921,0.136364,0.079193
857,246,24,0,48,0.022578,0.095618,0.088595,0.133333,0.079142
858,055,21,0,25,0.019755,0.049801,0.102584,0.161905,0.079043
859,482,21,0,29,0.019755,0.057769,0.102584,0.152381,0.078732
860,825,21,0,24,0.019755,0.047809,0.102584,0.161905,0.078645
861,665,17,0,29,0.015992,0.057769,0.121236,0.129412,0.078605
862,611,25,0,36,0.023518,0.071713,0.083932,0.16,0.078578
863,647,25,0,44,0.023518,0.087649,0.083932,0.144,0.078565
864,343,18,0,24,0.016933,0.047809,0.116573,0.144444,0.078502
865,429,23,0,45,0.021637,0.089641,0.093258,0.130435,0.078484
866,456,21,0,33,0.019755,0.065737,0.102584,0.142857,0.078421
867,294,24,0,46,0.022578,0.091633,0.088595,0.133333,0.078345
868,936,26,0,49,0.024459,0.09761,0.079269,0.138462,0.078333
869,523,24,0,29,0.022578,0.057769,0.088595,0.166667,0.078239
870,805,27,0,54,0.0254,0.10757,0.074607,0.133333,0.078183
871,075,25,0,51,0.023518,0.101594,0.083932,0.128,0.078154
872,842,23,0,44,0.021637,0.087649,0.093258,0.130435,0.078085
873,953,22,0,29,0.020696,0.057769,0.097921,0.154545,0.078048
874,857,21,0,32,0.019755,0.063745,0.102584,0.142857,0.078022
875,554,24,0,41,0.022578,0.081673,0.088595,0.141667,0.07802
876,030,19,0,24,0.017874,0.047809,0.11191,0.147368,0.077971
877,619,25,0,34,0.023518,0.067729,0.083932,0.16,0.077781
878,004,20,0,25,0.018815,0.049801,0.107247,0.15,0.077779
879,945,22,0,37,0.020696,0.073705,0.097921,0.136364,0.077599
880,868,23,0,34,0.021637,0.067729,0.093258,0.147826,0.07758
881,367,25,0,53,0.023518,0.105578,0.083932,0.12,0.077351
882,238,23,0,42,0.021637,0.083665,0.093258,0.130435,0.077289
883,960,27,0,59,0.0254,0.11753,0.074607,0.118519,0.077212
884,536,21,0,25,0.019755,0.049801,0.102584,0.152381,0.077138
885,161,25,0,52,0.023518,0.103586,0.083932,0.12,0.076952
886,479,24,0,34,0.022578,0.067729,0.088595,0.15,0.076898
887,455,24,0,42,0.022578,0.083665,0.088595,0.133333,0.076752
888,929,21,0,24,0.019755,0.047809,0.102584,0.152381,0.07674
889,770,22,0,30,0.020696,0.059761,0.097921,0.145455,0.076628
890,741,20,0,37,0.018815,0.073705,0.107247,0.12,0.07656
891,221,24,0,33,0.022578,0.065737,0.088595,0.15,0.076499
892,344,22,0,25,0.020696,0.049801,0.097921,0.154545,0.076454
893,528,28,0,58,0.026341,0.115538,0.069944,0.121429,0.076279
894,411,29,0,66,0.027281,0.131474,0.065281,0.110345,0.076132
895,183,21,0,27,0.019755,0.053785,0.102584,0.142857,0.07603
896,933,27,0,59,0.0254,0.11753,0.074607,0.111111,0.07573
897,843,27,0,40,0.0254,0.079681,0.074607,0.148148,0.075568
898,087,23,0,33,0.021637,0.065737,0.093258,0.13913,0.075442
899,962,22,0,27,0.020696,0.053785,0.097921,0.145455,0.075433
900,362,23,0,24,0.021637,0.047809,0.093258,0.156522,0.075335
901,233,24,0,30,0.022578,0.059761,0.088595,0.15,0.075304
902,636,24,0,30,0.022578,0.059761,0.088595,0.15,0.075304
903,534,21,0,25,0.019755,0.049801,0.102584,0.142857,0.075233
904,203,25,0,39,0.023518,0.077689,0.083932,0.136,0.074973
905,021,28,0,58,0.026341,0.115538,0.069944,0.114286,0.07485
906,839,22,0,30,0.020696,0.059761,0.097921,0.136364,0.07481
907,906,26,0,40,0.024459,0.079681,0.079269,0.138462,0.074747
908,855,27,0,45,0.0254,0.089641,0.074607,0.133333,0.074597
909,257,25,0,46,0.023518,0.091633,0.083932,0.12,0.074562
910,420,26,0,51,0.024459,0.101594,0.079269,0.115385,0.074514
911,797,22,0,29,0.020696,0.057769,0.097921,0.136364,0.074412
912,296,24,0,36,0.022578,0.071713,0.088595,0.133333,0.074361
913,211,27,0,48,0.0254,0.095618,0.074607,0.125926,0.074311
914,086,28,0,53,0.026341,0.105578,0.069944,0.121429,0.074287
915,890,25,0,25,0.023518,0.049801,0.083932,0.16,0.074195
916,618,25,0,29,0.023518,0.057769,0.083932,0.152,0.074189
917,588,24,0,35,0.022578,0.069721,0.088595,0.133333,0.073963
918,331,28,0,45,0.026341,0.089641,0.069944,0.135714,0.073956
919,005,29,0,43,0.027281,0.085657,0.065281,0.144828,0.073866
920,175,41,0,95,0.03857,0.189243,0.009326,0.107317,0.073681
921,470,31,0,56,0.029163,0.111554,0.055955,0.129032,0.073653
922,315,25,0,39,0.023518,0.077689,0.083932,0.128,0.073373
923,285,24,0,33,0.022578,0.065737,0.088595,0.133333,0.073166
924,553,30,0,63,0.028222,0.125498,0.060618,0.106667,0.073085
925,729,23,0,27,0.021637,0.053785,0.093258,0.13913,0.073052
926,386,25,0,30,0.023518,0.059761,0.083932,0.144,0.072987
927,054,25,0,34,0.023518,0.067729,0.083932,0.136,0.072981
928,230,24,0,28,0.022578,0.055777,0.088595,0.141667,0.072841
929,512,24,0,28,0.022578,0.055777,0.088595,0.141667,0.072841
930,519,23,0,26,0.021637,0.051793,0.093258,0.13913,0.072653
931,262,25,0,33,0.023518,0.065737,0.083932,0.136,0.072583
932,048,28,0,45,0.026341,0.089641,0.069944,0.128571,0.072528
933,705,22,0,24,0.020696,0.047809,0.097921,0.136364,0.07242
934,913,26,0,33,0.024459,0.065737,0.079269,0.138462,0.071958
935,439,23,0,24,0.021637,0.047809,0.093258,0.13913,0.071856
936,036,25,0,27,0.023518,0.053785,0.083932,0.144,0.071792
937,437,27,0,49,0.0254,0.09761,0.074607,0.111111,0.071746
938,037,28,0,49,0.026341,0.09761,0.069944,0.114286,0.071264
939,027,24,0,28,0.022578,0.055777,0.088595,0.133333,0.071174
940,845,24,0,28,0.022578,0.055777,0.088595,0.133333,0.071174
941,878,28,0,45,0.026341,0.089641,0.069944,0.121429,0.071099
942,085,28,0,52,0.026341,0.103586,0.069944,0.107143,0.071031
943,458,27,0,28,0.0254,0.055777,0.074607,0.148148,0.070787
944,340,25,0,36,0.023518,0.071713,0.083932,0.12,0.070578
945,799,31,0,58,0.029163,0.115538,0.055955,0.109677,0.070578
946,334,29,0,45,0.027281,0.089641,0.065281,0.124138,0.070524
947,142,37,0,67,0.034807,0.133466,0.027977,0.124324,0.070393
948,446,24,0,26,0.022578,0.051793,0.088595,0.133333,0.070377
949,802,24,0,26,0.022578,0.051793,0.088595,0.133333,0.070377
950,277,25,0,35,0.023518,0.069721,0.083932,0.12,0.070179
951,756,23,0,24,0.021637,0.047809,0.093258,0.130435,0.070117
952,824,26,0,32,0.024459,0.063745,0.079269,0.130769,0.070021
953,489,29,0,40,0.027281,0.079681,0.065281,0.131034,0.069912
954,476,26,0,27,0.024459,0.053785,0.079269,0.138462,0.069568
955,327,24,0,28,0.022578,0.055777,0.088595,0.125,0.069507
956,387,25,0,29,0.023518,0.057769,0.083932,0.128,0.069389
957,574,25,0,33,0.023518,0.065737,0.083932,0.12,0.069383
958,659,25,0,28,0.023518,0.055777,0.083932,0.128,0.068991
959,656,34,0,58,0.031985,0.115538,0.041966,0.111765,0.067646
960,970,28,0,32,0.026341,0.063745,0.069944,0.128571,0.067349
961,769,31,0,40,0.029163,0.079681,0.055955,0.129032,0.067278
962,205,33,0,49,0.031044,0.09761,0.046629,0.121212,0.067066
963,720,32,0,44,0.030103,0.087649,0.051292,0.125,0.066949
964,447,26,0,28,0.024459,0.055777,0.079269,0.123077,0.066889
965,350,31,0,35,0.029163,0.069721,0.055955,0.135484,0.066576
966,117,39,0,73,0.036689,0.145418,0.018652,0.102564,0.066199
967,220,29,0,41,0.027281,0.081673,0.065281,0.110345,0.066172
968,380,35,0,50,0.032926,0.099602,0.037303,0.125714,0.066132
969,216,28,0,24,0.026341,0.047809,0.069944,0.135714,0.06559
970,250,30,0,36,0.028222,0.071713,0.060618,0.12,0.064995
971,329,29,0,31,0.027281,0.061753,0.065281,0.124138,0.064947
972,215,32,0,35,0.030103,0.069721,0.051292,0.13125,0.064613
973,750,30,0,31,0.028222,0.061753,0.060618,0.126667,0.064336
974,800,28,0,31,0.026341,0.061753,0.069944,0.114286,0.064093
975,310,27,0,26,0.0254,0.051793,0.074607,0.111111,0.062583
976,189,32,0,33,0.030103,0.065737,0.051292,0.125,0.062566
977,052,32,0,24,0.030103,0.047809,0.051292,0.1375,0.06148
978,180,31,0,28,0.029163,0.055777,0.055955,0.122581,0.061207
979,129,33,0,34,0.031044,0.067729,0.046629,0.121212,0.06109
980,163,38,0,52,0.035748,0.103586,0.023315,0.105263,0.059488
981,006,31,0,26,0.029163,0.051793,0.055955,0.116129,0.05912
982,145,35,0,35,0.032926,0.069721,0.037303,0.12,0.059013
983,132,34,0,30,0.031985,0.059761,0.041966,0.123529,0.058843
984,094,34,0,32,0.031985,0.063745,0.041966,0.117647,0.058464
985,116,38,0,41,0.035748,0.081673,0.023315,0.121053,0.058264
986,157,34,0,27,0.031985,0.053785,0.041966,0.123529,0.057648
987,206,34,0,27,0.031985,0.053785,0.041966,0.123529,0.057648
988,153,36,0,36,0.033866,0.071713,0.03264,0.116667,0.057628
989,155,35,0,34,0.032926,0.067729,0.037303,0.114286,0.057472
990,253,32,0,30,0.030103,0.059761,0.051292,0.1,0.056371
991,166,32,0,24,0.030103,0.047809,0.051292,0.10625,0.05523
992,939,33,0,25,0.031044,0.049801,0.046629,0.10303,0.053868
993,190,40,0,36,0.037629,0.071713,0.013989,0.115,0.052828
994,130,41,0,44,0.03857,0.087649,0.009326,0.102439,0.052386
995,158,43,0,41,0.040452,0.081673,0.0,0.111628,0.050796
996,106,39,0,26,0.036689,0.051793,0.018652,0.112821,0.049525
997,134,41,0,33,0.03857,0.065737,0.009326,0.107317,0.04898
998,124,41,0,25,0.03857,0.049801,0.009326,0.107317,0.045792
999,119,42,0,25,0.039511,0.049801,0.004663,0.104762,0.044165
1000,147,42,0,25,0.039511,0.049801,0.004663,0.1,0.043212
