rank,number,frequencyCount,recentCount,currentDelay,F_i,D_i,T_i,C_i,Score_i
301,324,11,0,110,0.015493,0.365449,0.111702,0.2,0.151248
302,786,16,1,22,0.022535,0.07309,0.307846,0.1875,0.151232
303,632,8,0,86,0.011268,0.285714,0.135638,0.25,0.151215
304,855,15,1,11,0.021127,0.036545,0.315824,0.213333,0.151061
305,035,15,1,23,0.021127,0.076412,0.315824,0.173333,0.151034
306,813,15,1,23,0.021127,0.076412,0.315824,0.173333,0.151034
307,253,12,1,11,0.016901,0.036545,0.339761,0.183333,0.150974
308,793,11,1,8,0.015493,0.026578,0.347739,0.181818,0.150649
309,757,12,0,117,0.016901,0.388704,0.103723,0.183333,0.150595
310,978,13,1,13,0.01831,0.043189,0.331782,0.184615,0.150588
311,288,6,0,54,0.008451,0.179402,0.151596,0.333333,0.150561
312,597,13,1,22,0.01831,0.07309,0.331782,0.153846,0.150415
313,513,14,1,11,0.019718,0.036545,0.323803,0.2,0.150365
314,936,11,1,2,0.015493,0.006645,0.347739,0.2,0.150299
315,988,11,0,103,0.015493,0.342193,0.111702,0.218182,0.150233
316,874,13,1,17,0.01831,0.056478,0.331782,0.169231,0.150169
317,797,11,1,7,0.015493,0.023256,0.347739,0.181818,0.149984
318,259,15,1,13,0.021127,0.043189,0.315824,0.2,0.149723
319,593,13,0,109,0.01831,0.362126,0.095745,0.215385,0.149719
320,828,14,1,10,0.019718,0.033223,0.323803,0.2,0.149701
321,330,12,1,9,0.016901,0.0299,0.339761,0.183333,0.149645
322,123,12,1,14,0.016901,0.046512,0.339761,0.166667,0.149634
323,460,17,1,22,0.023944,0.07309,0.299867,0.188235,0.149408
324,471,11,1,6,0.015493,0.019934,0.347739,0.181818,0.14932
325,970,13,1,20,0.01831,0.066445,0.331782,0.153846,0.149086
326,325,13,1,10,0.01831,0.033223,0.331782,0.184615,0.148595
327,823,13,1,10,0.01831,0.033223,0.331782,0.184615,0.148595
328,179,11,0,106,0.015493,0.352159,0.111702,0.2,0.14859
329,628,14,1,4,0.019718,0.013289,0.323803,0.214286,0.148571
330,635,10,0,103,0.014085,0.342193,0.119681,0.2,0.148568
331,824,16,1,14,0.022535,0.046512,0.307846,0.2,0.148417
332,085,12,1,2,0.016901,0.006645,0.339761,0.2,0.148328
333,711,12,1,7,0.016901,0.023256,0.339761,0.183333,0.148316
334,950,12,1,12,0.016901,0.039867,0.339761,0.166667,0.148305
335,961,18,0,143,0.025352,0.475083,0.055851,0.144444,0.148266
336,006,13,1,14,0.01831,0.046512,0.331782,0.169231,0.148176
337,005,16,1,21,0.022535,0.069767,0.307846,0.175,0.148068
338,990,13,1,9,0.01831,0.0299,0.331782,0.184615,0.147931
339,180,14,1,20,0.019718,0.066445,0.323803,0.157143,0.147774
340,491,13,1,18,0.01831,0.059801,0.331782,0.153846,0.147757
341,724,13,1,18,0.01831,0.059801,0.331782,0.153846,0.147757
342,751,17,1,23,0.023944,0.076412,0.299867,0.176471,0.14772
343,358,14,1,19,0.019718,0.063123,0.323803,0.157143,0.14711
344,995,14,1,19,0.019718,0.063123,0.323803,0.157143,0.14711
345,152,15,1,21,0.021127,0.069767,0.315824,0.16,0.147039
346,466,12,1,5,0.016901,0.016611,0.339761,0.183333,0.146988
347,049,13,0,114,0.01831,0.378738,0.095745,0.184615,0.146887
348,737,13,1,12,0.01831,0.039867,0.331782,0.169231,0.146847
349,879,13,1,12,0.01831,0.039867,0.331782,0.169231,0.146847
350,677,14,1,14,0.019718,0.046512,0.323803,0.171429,0.146644
351,240,17,1,21,0.023944,0.069767,0.299867,0.176471,0.146391
352,391,15,1,16,0.021127,0.053156,0.315824,0.173333,0.146383
353,969,13,1,2,0.01831,0.006645,0.331782,0.2,0.146356
354,155,11,0,108,0.015493,0.358804,0.111702,0.181818,0.146283
355,448,13,1,11,0.01831,0.036545,0.331782,0.169231,0.146183
356,157,16,1,18,0.022535,0.059801,0.307846,0.175,0.146074
357,156,16,1,21,0.022535,0.069767,0.307846,0.1625,0.145568
358,913,11,1,0,0.015493,0.0,0.347739,0.181818,0.145333
359,458,13,1,14,0.01831,0.046512,0.331782,0.153846,0.145099
360,736,16,1,9,0.022535,0.0299,0.307846,0.2,0.145094
361,934,16,1,9,0.022535,0.0299,0.307846,0.2,0.145094
362,105,17,1,19,0.023944,0.063123,0.299867,0.176471,0.145062
363,102,15,1,18,0.021127,0.059801,0.315824,0.16,0.145046
364,759,14,1,7,0.019718,0.023256,0.323803,0.185714,0.14485
365,954,14,1,7,0.019718,0.023256,0.323803,0.185714,0.14485
366,374,14,1,11,0.019718,0.036545,0.323803,0.171429,0.144651
367,810,13,1,4,0.01831,0.013289,0.331782,0.184615,0.144608
368,614,11,0,100,0.015493,0.332226,0.111702,0.2,0.144604
369,074,22,0,149,0.030986,0.495017,0.023936,0.145455,0.144571
370,226,13,1,13,0.01831,0.043189,0.331782,0.153846,0.144435
371,912,15,1,13,0.021127,0.043189,0.315824,0.173333,0.14439
372,222,15,1,17,0.021127,0.056478,0.315824,0.16,0.144381
373,972,8,0,68,0.011268,0.225914,0.135638,0.275,0.144254
374,474,13,1,8,0.01831,0.026578,0.331782,0.169231,0.144189
375,785,16,1,15,0.022535,0.049834,0.307846,0.175,0.144081
376,908,16,1,15,0.022535,0.049834,0.307846,0.175,0.144081
377,336,13,1,3,0.01831,0.009967,0.331782,0.184615,0.143944
378,135,16,1,11,0.022535,0.036545,0.307846,0.1875,0.143923
379,852,16,1,22,0.022535,0.07309,0.307846,0.15,0.143732
380,039,15,1,12,0.021127,0.039867,0.315824,0.173333,0.143725
381,305,12,1,5,0.016901,0.016611,0.339761,0.166667,0.143654
382,228,8,0,67,0.011268,0.222591,0.135638,0.275,0.14359
383,615,18,1,19,0.025352,0.063123,0.291888,0.177778,0.143352
384,301,10,0,77,0.014085,0.255814,0.119681,0.26,0.143292
385,789,18,1,22,0.025352,0.07309,0.291888,0.166667,0.143123
386,975,7,0,60,0.009859,0.199336,0.143617,0.285714,0.143053
387,401,15,1,15,0.021127,0.049834,0.315824,0.16,0.143052
388,516,11,0,103,0.015493,0.342193,0.111702,0.181818,0.142961
389,827,14,0,115,0.019718,0.38206,0.087766,0.171429,0.142943
390,109,18,1,18,0.025352,0.059801,0.291888,0.177778,0.142688
391,652,16,0,127,0.022535,0.421927,0.071809,0.15,0.142688
392,916,14,1,8,0.019718,0.026578,0.323803,0.171429,0.142658
393,706,17,0,129,0.023944,0.428571,0.06383,0.152941,0.142635
394,567,10,0,88,0.014085,0.292359,0.119681,0.22,0.142601
395,250,18,1,21,0.025352,0.069767,0.291888,0.166667,0.142459
396,873,15,1,6,0.021127,0.019934,0.315824,0.186667,0.142405
397,510,9,0,84,0.012676,0.27907,0.12766,0.222222,0.142359
398,611,12,1,3,0.016901,0.009967,0.339761,0.166667,0.142325
399,574,8,0,65,0.011268,0.215947,0.135638,0.275,0.142261
400,578,13,1,5,0.01831,0.016611,0.331782,0.169231,0.142196
401,867,13,1,5,0.01831,0.016611,0.331782,0.169231,0.142196
402,559,15,1,5,0.021127,0.016611,0.315824,0.186667,0.141741
403,885,14,1,2,0.019718,0.006645,0.323803,0.185714,0.141528
404,949,7,0,49,0.009859,0.162791,0.143617,0.314286,0.141458
405,316,17,1,17,0.023944,0.056478,0.299867,0.164706,0.14138
406,577,16,1,18,0.022535,0.059801,0.307846,0.15,0.141074
407,198,15,1,16,0.021127,0.053156,0.315824,0.146667,0.14105
408,055,9,0,82,0.012676,0.272425,0.12766,0.222222,0.14103
409,070,12,1,1,0.016901,0.003322,0.339761,0.166667,0.140996
410,210,11,0,100,0.015493,0.332226,0.111702,0.181818,0.140967
411,038,14,1,1,0.019718,0.003322,0.323803,0.185714,0.140864
412,369,19,1,21,0.026761,0.069767,0.28391,0.168421,0.140839
413,267,14,1,5,0.019718,0.016611,0.323803,0.171429,0.140664
414,058,10,0,85,0.014085,0.282392,0.119681,0.22,0.140608
415,721,16,1,6,0.022535,0.019934,0.307846,0.1875,0.140601
416,603,16,1,17,0.022535,0.056478,0.307846,0.15,0.14041
417,200,13,1,2,0.01831,0.006645,0.331782,0.169231,0.140203
418,704,14,1,8,0.019718,0.026578,0.323803,0.157143,0.139801
419,452,16,1,1,0.022535,0.003322,0.307846,0.2,0.139779
420,136,15,1,10,0.021127,0.033223,0.315824,0.16,0.13973
421,857,14,1,12,0.019718,0.039867,0.323803,0.142857,0.139601
422,473,16,0,111,0.022535,0.368771,0.071809,0.1875,0.139557
423,053,13,1,1,0.01831,0.003322,0.331782,0.169231,0.139538
424,326,19,1,22,0.026761,0.07309,0.28391,0.157895,0.139398
425,720,18,1,13,0.025352,0.043189,0.291888,0.177778,0.139366
426,168,14,1,3,0.019718,0.009967,0.323803,0.171429,0.139336
427,231,14,1,3,0.019718,0.009967,0.323803,0.171429,0.139336
428,433,12,0,100,0.016901,0.332226,0.103723,0.183333,0.139299
429,524,14,0,118,0.019718,0.392027,0.087766,0.142857,0.139222
430,446,18,1,16,0.025352,0.053156,0.291888,0.166667,0.139137
431,054,13,1,5,0.01831,0.016611,0.331782,0.153846,0.139119
432,754,15,1,1,0.021127,0.003322,0.315824,0.186667,0.139083
433,907,16,1,15,0.022535,0.049834,0.307846,0.15,0.139081
434,883,15,1,13,0.021127,0.043189,0.315824,0.146667,0.139057
435,238,17,1,17,0.023944,0.056478,0.299867,0.152941,0.139027
436,496,18,1,12,0.025352,0.039867,0.291888,0.177778,0.138701
437,056,18,1,22,0.025352,0.07309,0.291888,0.144444,0.138679
438,185,17,1,20,0.023944,0.066445,0.299867,0.141176,0.138668
439,182,12,0,89,0.016901,0.295681,0.103723,0.216667,0.138657
440,437,11,0,91,0.015493,0.302326,0.111702,0.2,0.138624
441,738,16,1,18,0.022535,0.059801,0.307846,0.1375,0.138574
442,232,15,1,0,0.021127,0.0,0.315824,0.186667,0.138419
443,219,15,1,4,0.021127,0.013289,0.315824,0.173333,0.13841
444,657,14,0,108,0.019718,0.358804,0.087766,0.171429,0.138292
445,795,14,1,10,0.019718,0.033223,0.323803,0.142857,0.138272
446,888,18,1,18,0.025352,0.059801,0.291888,0.155556,0.138243
447,280,20,0,132,0.028169,0.438538,0.039894,0.15,0.138126
448,921,8,0,66,0.011268,0.219269,0.135638,0.25,0.137926
449,011,17,1,8,0.023944,0.026578,0.299867,0.176471,0.137753
450,124,15,1,3,0.021127,0.009967,0.315824,0.173333,0.137745
451,656,15,1,3,0.021127,0.009967,0.315824,0.173333,0.137745
452,609,15,1,7,0.021127,0.023256,0.315824,0.16,0.137737
453,999,17,0,111,0.023944,0.368771,0.06383,0.188235,0.137733
454,899,17,1,15,0.023944,0.049834,0.299867,0.152941,0.137698
455,423,14,1,4,0.019718,0.013289,0.323803,0.157143,0.137143
456,687,18,1,23,0.025352,0.076412,0.291888,0.133333,0.137121
457,914,16,1,12,0.022535,0.039867,0.307846,0.15,0.137088
458,340,15,1,2,0.021127,0.006645,0.315824,0.173333,0.137081
459,723,18,0,126,0.025352,0.418605,0.055851,0.144444,0.136971
460,610,8,0,57,0.011268,0.189369,0.135638,0.275,0.136946
461,276,16,0,107,0.022535,0.355482,0.071809,0.1875,0.136899
462,208,15,0,100,0.021127,0.332226,0.079787,0.2,0.136719
463,107,20,1,23,0.028169,0.076412,0.275931,0.15,0.136512
464,812,13,0,98,0.01831,0.325581,0.095745,0.184615,0.136256
465,955,19,1,17,0.026761,0.056478,0.28391,0.157895,0.136076
466,045,18,1,8,0.025352,0.026578,0.291888,0.177778,0.136043
467,911,18,1,8,0.025352,0.026578,0.291888,0.177778,0.136043
468,041,19,1,23,0.026761,0.076412,0.28391,0.136842,0.135852
469,682,16,1,10,0.022535,0.033223,0.307846,0.15,0.135759
470,019,15,1,4,0.021127,0.013289,0.315824,0.16,0.135743
471,378,7,0,57,0.009859,0.189369,0.143617,0.257143,0.135345
472,832,17,1,15,0.023944,0.049834,0.299867,0.141176,0.135345
473,820,17,0,118,0.023944,0.392027,0.06383,0.152941,0.135326
474,702,20,1,21,0.028169,0.069767,0.275931,0.15,0.135183
475,566,14,1,1,0.019718,0.003322,0.323803,0.157143,0.135149
476,209,15,1,7,0.021127,0.023256,0.315824,0.146667,0.13507
477,521,11,0,85,0.015493,0.282392,0.111702,0.2,0.134637
478,114,15,1,2,0.021127,0.006645,0.315824,0.16,0.134414
479,430,15,1,2,0.021127,0.006645,0.315824,0.16,0.134414
480,817,16,1,4,0.022535,0.013289,0.307846,0.1625,0.134272
481,161,18,1,12,0.025352,0.039867,0.291888,0.155556,0.134257
482,385,19,1,14,0.026761,0.046512,0.28391,0.157895,0.134082
483,871,17,1,13,0.023944,0.043189,0.299867,0.141176,0.134016
484,197,17,1,5,0.023944,0.016611,0.299867,0.164706,0.133407
485,399,17,1,5,0.023944,0.016611,0.299867,0.164706,0.133407
486,455,15,0,103,0.021127,0.342193,0.079787,0.173333,0.133379
487,588,10,0,80,0.014085,0.265781,0.119681,0.2,0.133286
488,561,18,1,7,0.025352,0.023256,0.291888,0.166667,0.133157
489,727,17,1,1,0.023944,0.003322,0.299867,0.176471,0.133102
490,077,9,0,70,0.012676,0.232558,0.12766,0.222222,0.133057
491,463,16,1,2,0.022535,0.006645,0.307846,0.1625,0.132943
492,402,12,0,90,0.016901,0.299003,0.103723,0.183333,0.132655
493,172,12,0,95,0.016901,0.315615,0.103723,0.166667,0.132644
494,249,20,1,14,0.028169,0.046512,0.275931,0.16,0.132532
495,086,19,1,18,0.026761,0.059801,0.28391,0.136842,0.13253
496,116,21,1,22,0.029577,0.07309,0.267952,0.142857,0.132448
497,882,15,1,3,0.021127,0.009967,0.315824,0.146667,0.132412
498,849,21,1,16,0.029577,0.053156,0.267952,0.161905,0.132271
499,082,13,0,101,0.01831,0.335548,0.095745,0.153846,0.132095
500,436,19,1,11,0.026761,0.036545,0.28391,0.157895,0.132089
501,760,15,0,97,0.021127,0.322259,0.079787,0.186667,0.132059
502,042,12,0,79,0.016901,0.262458,0.103723,0.216667,0.132012
503,553,19,1,14,0.026761,0.046512,0.28391,0.147368,0.131977
504,745,10,0,78,0.014085,0.259136,0.119681,0.2,0.131957
505,346,20,1,10,0.028169,0.033223,0.275931,0.17,0.131874
506,576,14,0,94,0.019718,0.312292,0.087766,0.185714,0.131847
507,078,17,1,6,0.023944,0.019934,0.299867,0.152941,0.131718
508,406,17,1,6,0.023944,0.019934,0.299867,0.152941,0.131718
509,917,17,1,6,0.023944,0.019934,0.299867,0.152941,0.131718
510,356,19,1,10,0.026761,0.033223,0.28391,0.157895,0.131425
511,502,19,1,10,0.026761,0.033223,0.28391,0.157895,0.131425
512,138,16,1,11,0.022535,0.036545,0.307846,0.125,0.131423
513,128,15,0,88,0.021127,0.292359,0.079787,0.213333,0.131413
514,594,17,1,2,0.023944,0.006645,0.299867,0.164706,0.131413
515,047,15,0,100,0.021127,0.332226,0.079787,0.173333,0.131386
516,779,17,1,9,0.023944,0.0299,0.299867,0.141176,0.131359
517,790,20,1,12,0.028169,0.039867,0.275931,0.16,0.131203
518,829,21,1,20,0.029577,0.066445,0.267952,0.142857,0.131119
519,241,16,1,3,0.022535,0.009967,0.307846,0.15,0.131108
520,492,17,1,1,0.023944,0.003322,0.299867,0.164706,0.130749
521,694,18,1,10,0.025352,0.033223,0.291888,0.144444,0.130706
522,895,18,1,10,0.025352,0.033223,0.291888,0.144444,0.130706
523,771,13,0,85,0.01831,0.282392,0.095745,0.2,0.130695
524,940,18,1,3,0.025352,0.009967,0.291888,0.166667,0.130499
525,933,13,0,98,0.01831,0.325581,0.095745,0.153846,0.130102
526,425,15,0,98,0.021127,0.325581,0.079787,0.173333,0.130057
527,118,18,1,9,0.025352,0.0299,0.291888,0.144444,0.130041
528,641,18,1,19,0.025352,0.063123,0.291888,0.111111,0.130019
529,773,12,0,91,0.016901,0.302326,0.103723,0.166667,0.129986
530,003,16,0,104,0.022535,0.345515,0.071809,0.1625,0.129906
531,876,9,0,65,0.012676,0.215947,0.12766,0.222222,0.129735
532,858,17,1,3,0.023944,0.009967,0.299867,0.152941,0.129725
533,529,11,0,83,0.015493,0.275748,0.111702,0.181818,0.129672
534,255,11,0,72,0.015493,0.239203,0.111702,0.218182,0.129635
535,177,13,0,97,0.01831,0.322259,0.095745,0.153846,0.129437
536,503,17,1,6,0.023944,0.019934,0.299867,0.141176,0.129365
537,714,12,0,80,0.016901,0.265781,0.103723,0.2,0.129344
538,526,12,0,85,0.016901,0.282392,0.103723,0.183333,0.129333
539,189,10,0,68,0.014085,0.225914,0.119681,0.22,0.129312
540,550,20,1,18,0.028169,0.059801,0.275931,0.13,0.12919
541,229,14,0,90,0.019718,0.299003,0.087766,0.185714,0.129189
542,647,7,0,39,0.009859,0.129568,0.143617,0.285714,0.129099
543,480,22,1,19,0.030986,0.063123,0.259973,0.145455,0.129003
544,309,14,0,98,0.019718,0.325581,0.087766,0.157143,0.12879
545,862,8,0,52,0.011268,0.172757,0.135638,0.25,0.128623
546,367,20,1,11,0.028169,0.036545,0.275931,0.15,0.128539
547,619,19,1,5,0.026761,0.016611,0.28391,0.157895,0.128102
548,660,12,0,83,0.016901,0.275748,0.103723,0.183333,0.128004
549,602,13,0,90,0.01831,0.299003,0.095745,0.169231,0.127863
550,834,21,1,15,0.029577,0.049834,0.267952,0.142857,0.127797
551,129,17,0,103,0.023944,0.342193,0.06383,0.164706,0.127712
552,776,21,1,12,0.029577,0.039867,0.267952,0.152381,0.127708
553,199,20,0,116,0.028169,0.385382,0.039894,0.15,0.127495
554,026,19,1,7,0.026761,0.023256,0.28391,0.147368,0.127326
555,164,20,1,6,0.028169,0.019934,0.275931,0.16,0.127217
556,938,7,0,36,0.009859,0.119601,0.143617,0.285714,0.127106
557,624,22,1,16,0.030986,0.053156,0.259973,0.145455,0.12701
558,468,18,1,11,0.025352,0.036545,0.291888,0.122222,0.126926
559,380,19,1,0,0.026761,0.0,0.28391,0.168421,0.126885
560,354,12,0,81,0.016901,0.269103,0.103723,0.183333,0.126675
561,992,20,1,8,0.028169,0.026578,0.275931,0.15,0.126546
562,087,20,1,11,0.028169,0.036545,0.275931,0.14,0.126539
563,227,8,0,41,0.011268,0.136213,0.135638,0.275,0.126314
564,658,18,1,0,0.025352,0.0,0.291888,0.155556,0.126283
565,946,17,0,97,0.023944,0.322259,0.06383,0.176471,0.126078
566,897,8,0,33,0.011268,0.109635,0.135638,0.3,0.125999
567,696,20,1,1,0.028169,0.003322,0.275931,0.17,0.125894
568,543,21,1,12,0.029577,0.039867,0.267952,0.142857,0.125804
569,203,9,0,59,0.012676,0.196013,0.12766,0.222222,0.125748
570,363,21,1,9,0.029577,0.0299,0.267952,0.152381,0.125715
571,485,13,0,82,0.01831,0.272425,0.095745,0.184615,0.125624
572,622,17,0,99,0.023944,0.328904,0.06383,0.164706,0.125054
573,691,9,0,51,0.012676,0.169435,0.12766,0.244444,0.124877
574,944,14,0,92,0.019718,0.305648,0.087766,0.157143,0.124803
575,017,13,0,76,0.01831,0.252492,0.095745,0.2,0.124715
576,918,12,0,73,0.016901,0.242525,0.103723,0.2,0.124692
577,841,18,0,100,0.025352,0.332226,0.055851,0.166667,0.124139
578,110,17,0,94,0.023944,0.312292,0.06383,0.176471,0.124085
579,398,18,1,0,0.025352,0.0,0.291888,0.144444,0.124061
580,730,12,0,67,0.016901,0.222591,0.103723,0.216667,0.124039
581,445,11,0,69,0.015493,0.229236,0.111702,0.2,0.124006
582,952,14,0,73,0.019718,0.242525,0.087766,0.214286,0.123607
583,221,20,1,0,0.028169,0.0,0.275931,0.16,0.12323
584,987,20,1,3,0.028169,0.009967,0.275931,0.15,0.123223
585,289,7,0,30,0.009859,0.099668,0.143617,0.285714,0.123119
586,643,7,0,30,0.009859,0.099668,0.143617,0.285714,0.123119
587,477,16,0,90,0.022535,0.299003,0.071809,0.175,0.123104
588,756,16,0,90,0.022535,0.299003,0.071809,0.175,0.123104
589,376,19,1,0,0.026761,0.0,0.28391,0.147368,0.122675
590,968,8,0,43,0.011268,0.142857,0.135638,0.25,0.122643
591,403,7,0,29,0.009859,0.096346,0.143617,0.285714,0.122455
592,089,24,1,16,0.033803,0.053156,0.244016,0.141667,0.12231
593,608,19,0,106,0.026761,0.352159,0.047872,0.147368,0.122295
594,497,14,0,88,0.019718,0.292359,0.087766,0.157143,0.122146
595,372,12,0,69,0.016901,0.229236,0.103723,0.2,0.122035
596,417,19,1,5,0.026761,0.016611,0.28391,0.126316,0.121786
597,575,9,0,53,0.012676,0.17608,0.12766,0.222222,0.121761
598,310,11,0,71,0.015493,0.23588,0.111702,0.181818,0.121698
599,636,21,1,14,0.029577,0.046512,0.267952,0.114286,0.121418
600,424,15,0,89,0.021127,0.295681,0.079787,0.16,0.12141
601,861,15,0,97,0.021127,0.322259,0.079787,0.133333,0.121393
602,560,11,0,48,0.015493,0.159468,0.111702,0.254545,0.120961
603,350,14,0,86,0.019718,0.285714,0.087766,0.157143,0.120817
604,953,16,0,94,0.022535,0.312292,0.071809,0.15,0.120762
605,429,15,0,84,0.021127,0.27907,0.079787,0.173333,0.120755
606,284,13,0,64,0.01831,0.212625,0.095745,0.215385,0.119818
607,163,14,0,80,0.019718,0.265781,0.087766,0.171429,0.119687
608,397,16,0,81,0.022535,0.269103,0.071809,0.1875,0.119624
609,964,12,0,65,0.016901,0.215947,0.103723,0.2,0.119377
610,394,12,0,70,0.016901,0.232558,0.103723,0.183333,0.119366
611,184,13,0,72,0.01831,0.239203,0.095745,0.184615,0.11898
612,692,12,0,69,0.016901,0.229236,0.103723,0.183333,0.118701
613,007,10,0,58,0.014085,0.192691,0.119681,0.2,0.118668
614,616,17,0,89,0.023944,0.295681,0.06383,0.164706,0.118409
615,557,14,0,65,0.019718,0.215947,0.087766,0.214286,0.118292
616,967,13,0,57,0.01831,0.189369,0.095745,0.230769,0.118244
617,531,15,0,84,0.021127,0.27907,0.079787,0.16,0.118088
618,188,10,0,45,0.014085,0.149502,0.119681,0.24,0.11803
619,145,11,0,60,0.015493,0.199336,0.111702,0.2,0.118026
620,383,11,0,60,0.015493,0.199336,0.111702,0.2,0.118026
621,731,14,0,73,0.019718,0.242525,0.087766,0.185714,0.117893
622,544,21,1,0,0.029577,0.0,0.267952,0.142857,0.11783
623,304,13,0,70,0.01831,0.232558,0.095745,0.184615,0.117651
624,991,12,0,62,0.016901,0.20598,0.103723,0.2,0.117383
625,533,21,1,5,0.029577,0.016611,0.267952,0.12381,0.117343
626,441,6,0,24,0.008451,0.079734,0.151596,0.266667,0.117294
627,792,20,1,0,0.028169,0.0,0.275931,0.13,0.11723
628,554,19,0,95,0.026761,0.315615,0.047872,0.157895,0.117092
629,528,11,0,64,0.015493,0.212625,0.111702,0.181818,0.117047
630,486,13,0,69,0.01831,0.229236,0.095745,0.184615,0.116987
631,421,16,0,77,0.022535,0.255814,0.071809,0.1875,0.116966
632,805,14,0,63,0.019718,0.209302,0.087766,0.214286,0.116963
633,270,15,0,78,0.021127,0.259136,0.079787,0.173333,0.116768
634,419,15,0,82,0.021127,0.272425,0.079787,0.16,0.116759
635,542,23,1,8,0.032394,0.026578,0.251995,0.130435,0.116719
636,819,12,0,66,0.016901,0.219269,0.103723,0.183333,0.116708
637,009,12,0,71,0.016901,0.23588,0.103723,0.166667,0.116697
638,669,11,0,58,0.015493,0.192691,0.111702,0.2,0.116697
639,675,11,0,58,0.015493,0.192691,0.111702,0.2,0.116697
640,342,14,0,79,0.019718,0.262458,0.087766,0.157143,0.116166
641,509,15,0,81,0.021127,0.269103,0.079787,0.16,0.116095
642,494,12,0,70,0.016901,0.232558,0.103723,0.166667,0.116032
643,959,10,0,54,0.014085,0.179402,0.119681,0.2,0.11601
644,306,19,0,93,0.026761,0.30897,0.047872,0.157895,0.115763
645,331,11,0,51,0.015493,0.169435,0.111702,0.218182,0.115682
646,395,14,0,78,0.019718,0.259136,0.087766,0.157143,0.115501
647,338,15,0,84,0.021127,0.27907,0.079787,0.146667,0.115421
648,836,12,0,59,0.016901,0.196013,0.103723,0.2,0.11539
649,239,11,0,56,0.015493,0.186047,0.111702,0.2,0.115368
650,008,23,1,5,0.032394,0.016611,0.251995,0.130435,0.114726
651,583,9,0,29,0.012676,0.096346,0.12766,0.266667,0.114703
652,390,10,0,46,0.014085,0.152824,0.119681,0.22,0.114694
653,752,11,0,60,0.015493,0.199336,0.111702,0.181818,0.114389
654,854,15,0,62,0.021127,0.20598,0.079787,0.213333,0.114137
655,965,15,0,70,0.021127,0.232558,0.079787,0.186667,0.114119
656,233,8,0,30,0.011268,0.099668,0.135638,0.25,0.114005
657,746,25,1,10,0.035211,0.033223,0.236037,0.128,0.113619
658,809,20,0,95,0.028169,0.315615,0.039894,0.15,0.113542
659,040,10,0,32,0.014085,0.106312,0.119681,0.26,0.113392
660,484,14,0,70,0.019718,0.232558,0.087766,0.171429,0.113043
661,690,14,0,70,0.019718,0.232558,0.087766,0.171429,0.113043
662,029,18,0,83,0.025352,0.275748,0.055851,0.166667,0.112844
663,345,12,0,55,0.016901,0.182724,0.103723,0.2,0.112732
664,631,12,0,60,0.016901,0.199336,0.103723,0.183333,0.112721
665,650,10,0,49,0.014085,0.162791,0.119681,0.2,0.112688
666,589,13,0,67,0.01831,0.222591,0.095745,0.169231,0.112581
667,748,13,0,67,0.01831,0.222591,0.095745,0.169231,0.112581
668,364,16,0,70,0.022535,0.232558,0.071809,0.1875,0.112315
669,831,12,0,59,0.016901,0.196013,0.103723,0.183333,0.112057
670,225,11,0,51,0.015493,0.169435,0.111702,0.2,0.112046
671,875,14,0,64,0.019718,0.212625,0.087766,0.185714,0.111913
672,591,18,0,78,0.025352,0.259136,0.055851,0.177778,0.111744
673,508,11,0,50,0.015493,0.166113,0.111702,0.2,0.111381
674,672,10,0,41,0.014085,0.136213,0.119681,0.22,0.111372
675,410,14,0,67,0.019718,0.222591,0.087766,0.171429,0.111049
676,825,14,0,67,0.019718,0.222591,0.087766,0.171429,0.111049
677,447,17,0,85,0.023944,0.282392,0.06383,0.141176,0.111046
678,864,17,0,85,0.023944,0.282392,0.06383,0.141176,0.111046
679,294,16,0,68,0.022535,0.225914,0.071809,0.1875,0.110986
680,680,16,0,64,0.022535,0.212625,0.071809,0.2,0.110828
681,103,17,0,74,0.023944,0.245847,0.06383,0.176471,0.110796
682,248,15,0,64,0.021127,0.212625,0.079787,0.186667,0.110132
683,665,16,0,78,0.022535,0.259136,0.071809,0.15,0.11013
684,487,12,0,56,0.016901,0.186047,0.103723,0.183333,0.110063
685,404,10,0,33,0.014085,0.109635,0.119681,0.24,0.110057
686,811,11,0,48,0.015493,0.159468,0.111702,0.2,0.110052
687,214,8,0,24,0.011268,0.079734,0.135638,0.25,0.110019
688,764,8,0,24,0.011268,0.079734,0.135638,0.25,0.110019
689,853,14,0,65,0.019718,0.215947,0.087766,0.171429,0.10972
690,607,16,0,66,0.022535,0.219269,0.071809,0.1875,0.109657
691,728,21,0,97,0.029577,0.322259,0.031915,0.133333,0.109566
692,427,14,0,56,0.019718,0.186047,0.087766,0.2,0.109455
693,710,12,0,50,0.016901,0.166113,0.103723,0.2,0.10941
694,257,11,0,47,0.015493,0.156146,0.111702,0.2,0.109388
695,818,12,0,60,0.016901,0.199336,0.103723,0.166667,0.109388
696,268,10,0,38,0.014085,0.126246,0.119681,0.22,0.109379
697,707,13,0,62,0.01831,0.20598,0.095745,0.169231,0.109259
698,064,17,0,75,0.023944,0.249169,0.06383,0.164706,0.109107
699,033,11,0,30,0.015493,0.099668,0.111702,0.254545,0.109001
700,322,12,0,59,0.016901,0.196013,0.103723,0.166667,0.108723
701,405,10,0,37,0.014085,0.122924,0.119681,0.22,0.108714
702,183,18,0,80,0.025352,0.265781,0.055851,0.155556,0.108628
