rank,number,frequencyCount,recentCount,currentDelay,F_i,D_i,T_i,C_i,Score_i
411,846,29,1,1,0.027333,0.002,0.295005,0.151724,0.127446
412,177,31,1,11,0.029218,0.022,0.285957,0.141935,0.127339
413,607,28,1,6,0.02639,0.012,0.299529,0.135714,0.127319
414,546,29,1,4,0.027333,0.008,0.295005,0.144828,0.127267
415,352,20,0,117,0.01885,0.234,0.135721,0.17,0.127171
416,748,20,0,127,0.01885,0.254,0.135721,0.15,0.127171
417,691,28,1,9,0.02639,0.018,0.299529,0.128571,0.12709
418,031,13,0,67,0.012253,0.134,0.167389,0.230769,0.126846
419,039,27,1,7,0.025448,0.014,0.304053,0.125926,0.126835
420,264,14,0,85,0.013195,0.17,0.162865,0.2,0.126818
421,699,15,0,101,0.014138,0.202,0.158341,0.173333,0.12681
422,466,28,1,19,0.02639,0.038,0.299529,0.107143,0.126804
423,256,27,1,3,0.025448,0.006,0.304053,0.133333,0.126717
424,009,12,0,96,0.01131,0.192,0.171913,0.166667,0.1267
425,088,27,1,10,0.025448,0.02,0.304053,0.118519,0.126554
426,605,15,0,87,0.014138,0.174,0.158341,0.2,0.126544
427,391,26,1,1,0.024505,0.002,0.308577,0.130769,0.126478
428,610,22,0,142,0.020735,0.284,0.126673,0.127273,0.126477
429,374,23,0,121,0.021678,0.242,0.122149,0.173913,0.126331
430,152,32,1,16,0.03016,0.032,0.281433,0.13125,0.126128
431,113,26,1,0,0.024505,0.0,0.308577,0.130769,0.126078
432,148,29,1,7,0.027333,0.014,0.295005,0.131034,0.125708
433,450,30,1,8,0.028275,0.016,0.290481,0.133333,0.125493
434,051,21,0,124,0.019793,0.248,0.131197,0.152381,0.125373
435,923,15,0,84,0.014138,0.168,0.158341,0.2,0.125344
436,709,18,0,103,0.016965,0.206,0.144769,0.177778,0.125276
437,432,27,1,3,0.025448,0.006,0.304053,0.125926,0.125235
438,589,28,1,4,0.02639,0.008,0.299529,0.128571,0.12509
439,208,28,1,11,0.02639,0.022,0.299529,0.114286,0.125033
440,099,31,1,2,0.029218,0.004,0.285957,0.148387,0.12503
441,550,29,1,12,0.027333,0.024,0.295005,0.117241,0.12495
442,537,19,0,109,0.017908,0.218,0.140245,0.168421,0.12473
443,003,26,1,4,0.024505,0.008,0.308577,0.115385,0.124602
444,614,16,0,91,0.01508,0.182,0.153817,0.1875,0.124569
445,418,13,0,92,0.012253,0.184,0.167389,0.169231,0.124539
446,474,27,1,1,0.025448,0.002,0.304053,0.125926,0.124435
447,981,14,0,79,0.013195,0.158,0.162865,0.2,0.124418
448,118,33,1,19,0.031103,0.038,0.276909,0.121212,0.124246
449,436,17,0,116,0.016023,0.232,0.149293,0.141176,0.12423
450,667,26,1,2,0.024505,0.004,0.308577,0.115385,0.123802
451,898,15,0,93,0.014138,0.186,0.158341,0.173333,0.12361
452,351,18,0,121,0.016965,0.242,0.144769,0.133333,0.123587
453,072,20,0,108,0.01885,0.216,0.135721,0.17,0.123571
454,166,32,1,22,0.03016,0.044,0.281433,0.10625,0.123528
455,654,15,0,106,0.014138,0.212,0.158341,0.146667,0.123477
456,459,32,1,12,0.03016,0.024,0.281433,0.125,0.123278
457,538,19,0,126,0.017908,0.252,0.140245,0.126316,0.123109
458,543,27,1,5,0.025448,0.01,0.304053,0.111111,0.123072
459,646,29,1,7,0.027333,0.014,0.295005,0.117241,0.12295
460,478,15,0,98,0.014138,0.196,0.158341,0.16,0.122944
461,067,22,0,124,0.020735,0.248,0.126673,0.145455,0.122913
462,213,34,1,20,0.032045,0.04,0.272385,0.117647,0.122858
463,776,20,0,116,0.01885,0.232,0.135721,0.15,0.122771
464,160,29,1,10,0.027333,0.02,0.295005,0.110345,0.12277
465,241,29,1,3,0.027333,0.006,0.295005,0.124138,0.122729
466,172,33,1,9,0.031103,0.018,0.276909,0.133333,0.12267
467,914,28,1,8,0.02639,0.016,0.299529,0.107143,0.122404
468,939,33,1,23,0.031103,0.046,0.276909,0.10303,0.122209
469,661,29,1,1,0.027333,0.002,0.295005,0.124138,0.121929
470,056,33,1,13,0.031103,0.026,0.276909,0.121212,0.121846
471,302,21,0,115,0.019793,0.23,0.131197,0.152381,0.121773
472,581,12,0,75,0.01131,0.15,0.171913,0.183333,0.121634
473,171,36,1,20,0.03393,0.04,0.263336,0.122222,0.121624
474,389,28,1,6,0.02639,0.012,0.299529,0.107143,0.121604
475,433,20,0,98,0.01885,0.196,0.135721,0.18,0.121571
476,210,31,0,153,0.029218,0.306,0.085957,0.129032,0.121559
477,434,25,0,125,0.023563,0.25,0.113101,0.152,0.121399
478,199,27,1,0,0.025448,0.0,0.304053,0.111111,0.121072
479,346,21,0,113,0.019793,0.226,0.131197,0.152381,0.120973
480,284,32,1,3,0.03016,0.006,0.281433,0.13125,0.120928
481,999,17,0,89,0.016023,0.178,0.149293,0.176471,0.120489
482,232,19,0,93,0.017908,0.186,0.140245,0.178947,0.120435
483,040,22,0,122,0.020735,0.244,0.126673,0.136364,0.120295
484,976,22,0,122,0.020735,0.244,0.126673,0.136364,0.120295
485,176,35,1,17,0.032988,0.034,0.267861,0.114286,0.119912
486,149,36,1,21,0.03393,0.042,0.263336,0.111111,0.119802
487,625,29,1,6,0.027333,0.012,0.295005,0.103448,0.119791
488,643,23,0,109,0.021678,0.218,0.122149,0.165217,0.119791
489,122,34,1,11,0.032045,0.022,0.272385,0.117647,0.119258
490,955,13,0,40,0.012253,0.08,0.167389,0.246154,0.119123
491,066,21,0,113,0.019793,0.226,0.131197,0.142857,0.119068
492,424,13,0,86,0.012253,0.172,0.167389,0.153846,0.119062
493,247,21,0,112,0.019793,0.224,0.131197,0.142857,0.118668
494,164,33,1,2,0.031103,0.004,0.276909,0.127273,0.118658
495,128,36,1,18,0.03393,0.036,0.263336,0.111111,0.118602
496,730,15,0,67,0.014138,0.134,0.158341,0.2,0.118544
497,101,37,1,19,0.034873,0.038,0.258812,0.113514,0.118408
498,950,18,0,91,0.016965,0.182,0.144769,0.166667,0.118254
499,996,12,0,49,0.01131,0.098,0.171913,0.216667,0.1179
500,151,33,1,6,0.031103,0.012,0.276909,0.115152,0.117834
501,107,36,1,13,0.03393,0.026,0.263336,0.116667,0.117713
502,226,34,1,1,0.032045,0.002,0.272385,0.129412,0.117611
503,820,20,0,103,0.01885,0.206,0.135721,0.15,0.117571
504,357,19,0,96,0.017908,0.192,0.140245,0.157895,0.117425
505,217,35,1,4,0.032988,0.008,0.267861,0.125714,0.116997
506,726,21,0,117,0.019793,0.234,0.131197,0.12381,0.116859
507,291,23,0,110,0.021678,0.22,0.122149,0.147826,0.116713
508,701,19,0,94,0.017908,0.188,0.140245,0.157895,0.116625
509,571,17,0,73,0.016023,0.146,0.149293,0.188235,0.116442
510,159,37,1,3,0.034873,0.006,0.258812,0.135135,0.116333
511,500,14,0,73,0.013195,0.146,0.162865,0.171429,0.116304
512,477,23,0,117,0.021678,0.234,0.122149,0.130435,0.116035
513,001,20,0,94,0.01885,0.188,0.135721,0.16,0.115971
514,828,13,0,55,0.012253,0.11,0.167389,0.2,0.115893
515,214,22,0,106,0.020735,0.212,0.126673,0.145455,0.115713
516,332,19,0,81,0.017908,0.162,0.140245,0.178947,0.115635
517,156,36,1,5,0.03393,0.01,0.263336,0.122222,0.115624
518,093,20,0,98,0.01885,0.196,0.135721,0.15,0.115571
519,513,19,0,86,0.017908,0.172,0.140245,0.168421,0.11553
520,573,21,0,99,0.019793,0.198,0.131197,0.152381,0.115373
521,922,16,0,68,0.01508,0.136,0.153817,0.1875,0.115369
522,240,26,0,123,0.024505,0.246,0.108577,0.130769,0.115278
523,688,14,0,41,0.013195,0.082,0.162865,0.228571,0.114932
524,414,22,0,104,0.020735,0.208,0.126673,0.145455,0.114913
525,165,35,1,1,0.032988,0.002,0.267861,0.12,0.114654
526,124,41,1,23,0.038643,0.046,0.240716,0.107317,0.114471
527,983,16,0,78,0.01508,0.156,0.153817,0.1625,0.114369
528,029,21,0,96,0.019793,0.192,0.131197,0.152381,0.114173
529,000,17,0,73,0.016023,0.146,0.149293,0.176471,0.114089
530,089,13,0,58,0.012253,0.116,0.167389,0.184615,0.114016
531,731,22,0,97,0.020735,0.194,0.126673,0.154545,0.113932
532,920,22,0,97,0.020735,0.194,0.126673,0.154545,0.113932
533,143,35,1,2,0.032988,0.004,0.267861,0.114286,0.113912
534,306,22,0,101,0.020735,0.202,0.126673,0.145455,0.113713
535,234,18,0,74,0.016965,0.148,0.144769,0.177778,0.113676
536,584,17,0,66,0.016023,0.132,0.149293,0.188235,0.113642
537,404,11,0,53,0.010368,0.106,0.176437,0.181818,0.113605
538,764,20,0,83,0.01885,0.166,0.135721,0.17,0.113571
539,109,39,1,10,0.036758,0.02,0.249764,0.117949,0.113546
540,780,25,0,117,0.023563,0.234,0.113101,0.128,0.113399
541,600,16,0,63,0.01508,0.126,0.153817,0.1875,0.113369
542,167,34,1,5,0.032045,0.01,0.272385,0.1,0.113329
543,475,20,0,87,0.01885,0.174,0.135721,0.16,0.113171
544,112,37,1,8,0.034873,0.016,0.258812,0.108108,0.112927
545,119,42,1,23,0.039585,0.046,0.236192,0.104762,0.112886
546,481,14,0,57,0.013195,0.114,0.162865,0.185714,0.112761
547,472,22,0,98,0.020735,0.196,0.126673,0.145455,0.112513
548,272,17,0,69,0.016023,0.138,0.149293,0.176471,0.112489
549,735,17,0,63,0.016023,0.126,0.149293,0.188235,0.112442
550,657,16,0,54,0.01508,0.108,0.153817,0.2,0.112269
551,992,9,0,24,0.008483,0.048,0.185485,0.222222,0.112235
552,493,25,0,106,0.023563,0.212,0.113101,0.144,0.112199
553,874,13,0,30,0.012253,0.06,0.167389,0.230769,0.112046
554,147,42,1,23,0.039585,0.046,0.236192,0.1,0.111933
555,818,17,0,79,0.016023,0.158,0.149293,0.152941,0.111783
556,289,32,0,133,0.03016,0.266,0.081433,0.125,0.111678
557,070,19,0,76,0.017908,0.152,0.140245,0.168421,0.11153
558,508,18,0,74,0.016965,0.148,0.144769,0.166667,0.111454
559,073,22,0,95,0.020735,0.19,0.126673,0.145455,0.111313
560,430,22,0,95,0.020735,0.19,0.126673,0.145455,0.111313
561,602,17,0,66,0.016023,0.132,0.149293,0.176471,0.111289
562,870,17,0,66,0.016023,0.132,0.149293,0.176471,0.111289
563,368,24,0,98,0.02262,0.196,0.117625,0.15,0.111274
564,018,16,0,64,0.01508,0.128,0.153817,0.175,0.111269
565,336,21,0,79,0.019793,0.158,0.131197,0.171429,0.111183
566,989,19,0,80,0.017908,0.16,0.140245,0.157895,0.111025
567,548,25,0,107,0.023563,0.214,0.113101,0.136,0.110999
568,935,21,0,69,0.019793,0.138,0.131197,0.190476,0.110992
569,150,41,1,4,0.038643,0.008,0.240716,0.126829,0.110774
570,504,20,0,86,0.01885,0.172,0.135721,0.15,0.110771
571,539,22,0,98,0.020735,0.196,0.126673,0.136364,0.110695
572,685,21,0,92,0.019793,0.184,0.131197,0.142857,0.110668
573,079,19,0,68,0.017908,0.136,0.140245,0.178947,0.110435
574,531,21,0,86,0.019793,0.172,0.131197,0.152381,0.110173
575,461,19,0,62,0.017908,0.124,0.140245,0.189474,0.110141
576,392,15,0,59,0.014138,0.118,0.158341,0.173333,0.11001
577,921,19,0,61,0.017908,0.122,0.140245,0.189474,0.109741
578,120,42,1,19,0.039585,0.038,0.236192,0.095238,0.109381
579,597,22,0,81,0.020735,0.162,0.126673,0.163636,0.10935
580,901,13,0,46,0.012253,0.092,0.167389,0.184615,0.109216
581,231,23,0,78,0.021678,0.156,0.122149,0.173913,0.109131
582,290,19,0,75,0.017908,0.15,0.140245,0.157895,0.109025
583,766,28,0,103,0.02639,0.206,0.099529,0.15,0.108976
584,669,16,0,52,0.01508,0.104,0.153817,0.1875,0.108969
585,763,17,0,66,0.016023,0.132,0.149293,0.164706,0.108936
586,201,18,0,62,0.016965,0.124,0.144769,0.177778,0.108876
587,103,39,1,6,0.036758,0.012,0.249764,0.102564,0.108869
588,325,18,0,56,0.016965,0.112,0.144769,0.188889,0.108698
589,946,13,0,37,0.012253,0.074,0.167389,0.2,0.108693
590,299,19,0,68,0.017908,0.136,0.140245,0.168421,0.10833
591,755,18,0,66,0.016965,0.132,0.144769,0.166667,0.108254
592,974,13,0,51,0.012253,0.102,0.167389,0.169231,0.108139
593,866,28,0,108,0.02639,0.216,0.099529,0.135714,0.108119
594,864,17,0,58,0.016023,0.116,0.149293,0.176471,0.108089
595,313,23,0,97,0.021678,0.194,0.122149,0.130435,0.108035
596,995,15,0,47,0.014138,0.094,0.158341,0.186667,0.107877
597,104,42,1,10,0.039585,0.02,0.236192,0.104762,0.107686
598,271,20,0,73,0.01885,0.146,0.135721,0.16,0.107571
599,742,23,0,87,0.021678,0.174,0.122149,0.147826,0.107513
600,045,22,0,90,0.020735,0.18,0.126673,0.136364,0.107495
601,630,22,0,85,0.020735,0.17,0.126673,0.145455,0.107313
602,061,17,0,56,0.016023,0.112,0.149293,0.176471,0.107289
603,827,21,0,74,0.019793,0.148,0.131197,0.161905,0.107278
604,985,15,0,65,0.014138,0.13,0.158341,0.146667,0.107077
605,283,19,0,70,0.017908,0.14,0.140245,0.157895,0.107025
606,806,25,0,101,0.023563,0.202,0.113101,0.128,0.106999
607,326,23,0,90,0.021678,0.18,0.122149,0.13913,0.106974
608,347,22,0,88,0.020735,0.176,0.126673,0.136364,0.106695
609,964,16,0,40,0.01508,0.08,0.153817,0.2,0.106669
610,191,26,0,105,0.024505,0.21,0.108577,0.123077,0.10654
611,398,16,0,52,0.01508,0.104,0.153817,0.175,0.106469
612,261,20,0,75,0.01885,0.15,0.135721,0.15,0.106371
613,792,20,0,65,0.01885,0.13,0.135721,0.17,0.106371
614,440,14,0,48,0.013195,0.096,0.162865,0.171429,0.106304
615,081,18,0,55,0.016965,0.11,0.144769,0.177778,0.106076
616,123,44,1,16,0.04147,0.032,0.227144,0.095455,0.106075
617,077,17,0,47,0.016023,0.094,0.149293,0.188235,0.106042
618,488,20,0,69,0.01885,0.138,0.135721,0.16,0.105971
619,419,18,0,49,0.016965,0.098,0.144769,0.188889,0.105898
620,698,19,0,67,0.017908,0.134,0.140245,0.157895,0.105825
621,882,17,0,64,0.016023,0.128,0.149293,0.152941,0.105783
622,601,15,0,55,0.014138,0.11,0.158341,0.16,0.105744
623,861,23,0,82,0.021678,0.164,0.122149,0.147826,0.105513
624,485,22,0,85,0.020735,0.17,0.126673,0.136364,0.105495
625,710,16,0,62,0.01508,0.124,0.153817,0.15,0.105469
626,324,20,0,57,0.01885,0.114,0.135721,0.18,0.105171
627,245,21,0,78,0.019793,0.156,0.131197,0.142857,0.105068
628,059,22,0,79,0.020735,0.158,0.126673,0.145455,0.104913
629,028,17,0,44,0.016023,0.088,0.149293,0.188235,0.104842
630,624,15,0,46,0.014138,0.092,0.158341,0.173333,0.10481
631,803,14,0,51,0.013195,0.102,0.162865,0.157143,0.104647
632,559,17,0,55,0.016023,0.11,0.149293,0.164706,0.104536
633,311,21,0,67,0.019793,0.134,0.131197,0.161905,0.104478
634,218,26,0,84,0.024505,0.168,0.108577,0.153846,0.104294
635,445,17,0,48,0.016023,0.096,0.149293,0.176471,0.104089
636,810,17,0,36,0.016023,0.072,0.149293,0.2,0.103995
637,829,19,0,57,0.017908,0.114,0.140245,0.168421,0.10393
638,727,21,0,75,0.019793,0.15,0.131197,0.142857,0.103868
639,413,19,0,62,0.017908,0.124,0.140245,0.157895,0.103825
640,053,17,0,53,0.016023,0.106,0.149293,0.164706,0.103736
641,518,16,0,45,0.01508,0.09,0.153817,0.175,0.103669
642,566,18,0,54,0.016965,0.108,0.144769,0.166667,0.103454
643,322,22,0,70,0.020735,0.14,0.126673,0.154545,0.103132
644,816,17,0,57,0.016023,0.114,0.149293,0.152941,0.102983
645,102,45,1,12,0.042413,0.024,0.22262,0.093333,0.102977
646,060,26,0,92,0.024505,0.184,0.108577,0.130769,0.102878
647,963,19,0,54,0.017908,0.108,0.140245,0.168421,0.10273
648,893,15,0,34,0.014138,0.068,0.158341,0.186667,0.102677
649,050,18,0,63,0.016965,0.126,0.144769,0.144444,0.102609
650,532,17,0,50,0.016023,0.1,0.149293,0.164706,0.102536
651,728,24,0,80,0.02262,0.16,0.117625,0.141667,0.102407
652,771,20,0,55,0.01885,0.11,0.135721,0.17,0.102371
653,903,14,0,38,0.013195,0.076,0.162865,0.171429,0.102304
654,365,22,0,77,0.020735,0.154,0.126673,0.136364,0.102295
655,790,28,0,97,0.02639,0.194,0.099529,0.128571,0.10229
656,402,19,0,58,0.017908,0.116,0.140245,0.157895,0.102225
657,869,16,0,35,0.01508,0.07,0.153817,0.1875,0.102169
658,895,28,0,96,0.02639,0.192,0.099529,0.128571,0.10189
659,892,18,0,50,0.016965,0.1,0.144769,0.166667,0.101854
660,673,15,0,25,0.014138,0.05,0.158341,0.2,0.101744
661,473,24,0,70,0.02262,0.14,0.117625,0.158333,0.10174
662,248,24,0,74,0.02262,0.148,0.117625,0.15,0.101674
663,423,20,0,58,0.01885,0.116,0.135721,0.16,0.101571
664,716,20,0,63,0.01885,0.126,0.135721,0.15,0.101571
665,011,15,0,31,0.014138,0.062,0.158341,0.186667,0.101477
666,987,16,0,33,0.01508,0.066,0.153817,0.1875,0.101369
667,022,24,0,69,0.02262,0.138,0.117625,0.158333,0.10134
668,837,19,0,82,0.017908,0.164,0.140245,0.105263,0.101298
669,527,24,0,77,0.02262,0.154,0.117625,0.141667,0.101207
670,032,20,0,57,0.01885,0.114,0.135721,0.16,0.101171
671,821,20,0,62,0.01885,0.124,0.135721,0.15,0.101171
672,745,24,0,81,0.02262,0.162,0.117625,0.133333,0.10114
673,010,21,0,68,0.019793,0.136,0.131197,0.142857,0.101068
674,460,19,0,39,0.017908,0.078,0.140245,0.189474,0.100941
675,058,26,0,91,0.024505,0.182,0.108577,0.123077,0.10094
676,540,17,0,34,0.016023,0.068,0.149293,0.188235,0.100842
677,560,20,0,56,0.01885,0.112,0.135721,0.16,0.100771
678,971,16,0,44,0.01508,0.088,0.153817,0.1625,0.100769
679,235,22,0,64,0.020735,0.128,0.126673,0.154545,0.100732
680,663,22,0,73,0.020735,0.146,0.126673,0.136364,0.100695
681,197,24,0,84,0.02262,0.168,0.117625,0.125,0.100674
682,700,15,0,42,0.014138,0.084,0.158341,0.16,0.100544
683,711,18,0,41,0.016965,0.082,0.144769,0.177778,0.100476
684,635,16,0,43,0.01508,0.086,0.153817,0.1625,0.100369
685,487,25,0,76,0.023563,0.152,0.113101,0.144,0.100199
686,627,25,0,72,0.023563,0.144,0.113101,0.152,0.100199
687,689,22,0,71,0.020735,0.142,0.126673,0.136364,0.099895
688,836,22,0,66,0.020735,0.132,0.126673,0.145455,0.099713
689,603,17,0,37,0.016023,0.074,0.149293,0.176471,0.099689
690,918,17,0,37,0.016023,0.074,0.149293,0.176471,0.099689
691,924,21,0,50,0.019793,0.1,0.131197,0.171429,0.099583
692,078,15,0,26,0.014138,0.052,0.158341,0.186667,0.099477
693,740,15,0,26,0.014138,0.052,0.158341,0.186667,0.099477
694,083,24,0,64,0.02262,0.128,0.117625,0.158333,0.09934
695,812,24,0,64,0.02262,0.128,0.117625,0.158333,0.09934
696,025,17,0,42,0.016023,0.084,0.149293,0.164706,0.099336
697,431,18,0,38,0.016965,0.076,0.144769,0.177778,0.099276
698,219,24,0,68,0.02262,0.136,0.117625,0.15,0.099274
699,227,26,0,71,0.024505,0.142,0.108577,0.153846,0.099094
700,653,18,0,43,0.016965,0.086,0.144769,0.166667,0.099054
701,851,24,0,63,0.02262,0.126,0.117625,0.158333,0.09894
702,954,22,0,64,0.020735,0.128,0.126673,0.145455,0.098913
703,801,15,0,24,0.014138,0.048,0.158341,0.186667,0.098677
704,462,23,0,69,0.021678,0.138,0.122149,0.13913,0.098574
705,170,26,0,85,0.024505,0.17,0.108577,0.123077,0.09854
706,957,20,0,50,0.01885,0.1,0.135721,0.16,0.098371
707,916,26,0,69,0.024505,0.138,0.108577,0.153846,0.098294
708,658,18,0,41,0.016965,0.082,0.144769,0.166667,0.098254
709,080,19,0,48,0.017908,0.096,0.140245,0.157895,0.098225
710,444,23,0,68,0.021678,0.136,0.122149,0.13913,0.098174
711,173,28,0,83,0.02639,0.166,0.099529,0.135714,0.098119
712,982,24,0,65,0.02262,0.13,0.117625,0.15,0.098074
713,353,19,0,58,0.017908,0.116,0.140245,0.136842,0.098014
714,808,16,0,37,0.01508,0.074,0.153817,0.1625,0.097969
715,497,21,0,60,0.019793,0.12,0.131197,0.142857,0.097868
716,592,18,0,40,0.016965,0.08,0.144769,0.166667,0.097854
717,265,25,0,82,0.023563,0.164,0.113101,0.12,0.097799
718,927,25,0,74,0.023563,0.148,0.113101,0.136,0.097799
719,115,47,1,2,0.044298,0.004,0.213572,0.097872,0.097735
720,674,18,0,34,0.016965,0.068,0.144769,0.177778,0.097676
721,852,18,0,34,0.016965,0.068,0.144769,0.177778,0.097676
722,280,20,0,48,0.01885,0.096,0.135721,0.16,0.097571
723,371,20,0,43,0.01885,0.086,0.135721,0.17,0.097571
724,541,15,0,41,0.014138,0.082,0.158341,0.146667,0.097477
725,015,19,0,46,0.017908,0.092,0.140245,0.157895,0.097425
726,616,19,0,51,0.017908,0.102,0.140245,0.147368,0.097319
727,732,21,0,49,0.019793,0.098,0.131197,0.161905,0.097278
728,428,23,0,70,0.021678,0.14,0.122149,0.130435,0.097235
729,451,20,0,62,0.01885,0.124,0.135721,0.13,0.097171
730,678,22,0,64,0.020735,0.128,0.126673,0.136364,0.097095
731,192,29,0,82,0.027333,0.164,0.095005,0.137931,0.097087
732,381,19,0,45,0.017908,0.09,0.140245,0.157895,0.097025
733,889,19,0,45,0.017908,0.09,0.140245,0.157895,0.097025
734,909,21,0,53,0.019793,0.106,0.131197,0.152381,0.096973
735,862,17,0,36,0.016023,0.072,0.149293,0.164706,0.096936
736,943,18,0,37,0.016965,0.074,0.144769,0.166667,0.096654
737,875,22,0,58,0.020735,0.116,0.126673,0.145455,0.096513
738,095,18,0,31,0.016965,0.062,0.144769,0.177778,0.096476
739,144,37,0,114,0.034873,0.228,0.058812,0.113514,0.096408
740,333,20,0,50,0.01885,0.1,0.135721,0.15,0.096371
741,831,22,0,53,0.020735,0.106,0.126673,0.154545,0.096332
742,631,19,0,38,0.017908,0.076,0.140245,0.168421,0.09633
743,871,21,0,56,0.019793,0.112,0.131197,0.142857,0.096268
744,305,22,0,57,0.020735,0.114,0.126673,0.145455,0.096113
745,570,21,0,46,0.019793,0.092,0.131197,0.161905,0.096078
746,830,18,0,30,0.016965,0.06,0.144769,0.177778,0.096076
747,535,15,0,24,0.014138,0.048,0.158341,0.173333,0.09601
748,652,22,0,52,0.020735,0.104,0.126673,0.154545,0.095932
749,356,22,0,61,0.020735,0.122,0.126673,0.136364,0.095895
750,007,16,0,38,0.01508,0.076,0.153817,0.15,0.095869
751,773,22,0,56,0.020735,0.112,0.126673,0.145455,0.095713
752,804,21,0,45,0.019793,0.09,0.131197,0.161905,0.095678
753,348,24,0,59,0.02262,0.118,0.117625,0.15,0.095674
754,019,23,0,53,0.021678,0.106,0.122149,0.156522,0.095652
755,068,24,0,63,0.02262,0.126,0.117625,0.141667,0.095607
756,511,20,0,48,0.01885,0.096,0.135721,0.15,0.095571
757,204,29,0,92,0.027333,0.184,0.095005,0.110345,0.09557
758,912,23,0,57,0.021678,0.114,0.122149,0.147826,0.095513
759,835,21,0,54,0.019793,0.108,0.131197,0.142857,0.095468
760,934,21,0,49,0.019793,0.098,0.131197,0.152381,0.095373
761,986,17,0,32,0.016023,0.064,0.149293,0.164706,0.095336
762,679,20,0,37,0.01885,0.074,0.135721,0.17,0.095171
763,339,18,0,33,0.016965,0.066,0.144769,0.166667,0.095054
764,757,22,0,27,0.020735,0.054,0.126673,0.2,0.095022
765,249,24,0,53,0.02262,0.106,0.117625,0.158333,0.09494
766,993,26,0,72,0.024505,0.144,0.108577,0.130769,0.094878
767,062,17,0,54,0.016023,0.108,0.149293,0.117647,0.094724
768,384,23,0,55,0.021678,0.11,0.122149,0.147826,0.094713
769,098,17,0,36,0.016023,0.072,0.149293,0.152941,0.094583
770,425,28,0,67,0.02639,0.134,0.099529,0.15,0.094576
771,687,16,0,41,0.01508,0.082,0.153817,0.1375,0.094569
772,330,22,0,44,0.020735,0.088,0.126673,0.163636,0.09455
773,013,17,0,24,0.016023,0.048,0.149293,0.176471,0.094489
774,608,21,0,42,0.019793,0.084,0.131197,0.161905,0.094478
775,796,24,0,56,0.02262,0.112,0.117625,0.15,0.094474
776,969,20,0,45,0.01885,0.09,0.135721,0.15,0.094371
777,638,19,0,38,0.017908,0.076,0.140245,0.157895,0.094225
778,815,19,0,38,0.017908,0.076,0.140245,0.157895,0.094225
779,453,23,0,58,0.021678,0.116,0.122149,0.13913,0.094174
780,894,18,0,25,0.016965,0.05,0.144769,0.177778,0.094076
781,438,21,0,50,0.019793,0.1,0.131197,0.142857,0.093868
782,542,26,0,77,0.024505,0.154,0.108577,0.115385,0.093802
783,342,27,0,67,0.025448,0.134,0.104053,0.140741,0.093798
784,002,23,0,57,0.021678,0.114,0.122149,0.13913,0.093774
785,723,21,0,40,0.019793,0.08,0.131197,0.161905,0.093678
786,320,19,0,36,0.017908,0.072,0.140245,0.157895,0.093425
787,545,22,0,50,0.020735,0.1,0.126673,0.145455,0.093313
788,604,24,0,53,0.02262,0.106,0.117625,0.15,0.093274
789,469,20,0,32,0.01885,0.064,0.135721,0.17,0.093171
790,490,19,0,30,0.017908,0.06,0.140245,0.168421,0.09313
791,337,24,0,48,0.02262,0.096,0.117625,0.158333,0.09294
792,502,22,0,49,0.020735,0.098,0.126673,0.145455,0.092913
793,360,21,0,38,0.019793,0.076,0.131197,0.161905,0.092878
794,722,21,0,38,0.019793,0.076,0.131197,0.161905,0.092878
795,660,18,0,33,0.016965,0.066,0.144769,0.155556,0.092831
796,670,19,0,29,0.017908,0.058,0.140245,0.168421,0.09273
797,486,27,0,64,0.025448,0.128,0.104053,0.140741,0.092598
798,024,21,0,42,0.019793,0.084,0.131197,0.152381,0.092573
799,937,21,0,42,0.019793,0.084,0.131197,0.152381,0.092573
800,719,27,0,71,0.025448,0.142,0.104053,0.125926,0.092435
801,578,22,0,43,0.020735,0.086,0.126673,0.154545,0.092332
802,579,22,0,43,0.020735,0.086,0.126673,0.154545,0.092332
803,743,25,0,44,0.023563,0.088,0.113101,0.168,0.092199
804,140,37,0,105,0.034873,0.21,0.058812,0.108108,0.091727
805,321,29,0,65,0.027333,0.13,0.095005,0.144828,0.091667
806,942,20,0,33,0.01885,0.066,0.135721,0.16,0.091571
807,379,24,0,40,0.02262,0.08,0.117625,0.166667,0.091407
808,287,25,0,66,0.023563,0.132,0.113101,0.12,0.091399
809,457,22,0,45,0.020735,0.09,0.126673,0.145455,0.091313
810,338,24,0,52,0.02262,0.104,0.117625,0.141667,0.091207
811,168,20,0,32,0.01885,0.064,0.135721,0.16,0.091171
812,385,20,0,32,0.01885,0.064,0.135721,0.16,0.091171
813,252,23,0,46,0.021678,0.092,0.122149,0.147826,0.091113
814,772,23,0,50,0.021678,0.1,0.122149,0.13913,0.090974
815,984,23,0,50,0.021678,0.1,0.122149,0.13913,0.090974
816,714,21,0,33,0.019793,0.066,0.131197,0.161905,0.090878
817,551,26,0,58,0.024505,0.116,0.108577,0.138462,0.090817
818,307,24,0,55,0.02262,0.11,0.117625,0.133333,0.09074
819,323,22,0,39,0.020735,0.078,0.126673,0.154545,0.090732
820,496,19,0,24,0.017908,0.048,0.140245,0.168421,0.09073
821,928,19,0,24,0.017908,0.048,0.140245,0.168421,0.09073
822,807,27,0,63,0.025448,0.126,0.104053,0.133333,0.090717
