rank,number,frequencyCount,recentCount,currentDelay,F_i,D_i,T_i,C_i,Score_i
576,619,19,1,2,0.026874,0.006711,0.284045,0.157895,0.126197
577,834,21,1,12,0.029703,0.040268,0.268024,0.142857,0.125943
578,938,7,0,33,0.009901,0.110738,0.144192,0.285714,0.125518
579,026,19,1,4,0.026874,0.013423,0.284045,0.147368,0.125434
580,354,12,0,78,0.016973,0.261745,0.104139,0.183333,0.125349
581,164,20,1,3,0.028289,0.010067,0.276035,0.16,0.12531
582,624,22,1,13,0.031117,0.043624,0.260013,0.145455,0.125155
583,468,18,1,8,0.02546,0.026846,0.292056,0.122222,0.125068
584,946,17,0,94,0.024045,0.315436,0.064085,0.176471,0.124821
585,227,8,0,38,0.011315,0.127517,0.136182,0.275,0.124752
586,087,20,1,8,0.028289,0.026846,0.276035,0.14,0.124666
587,992,20,1,5,0.028289,0.016779,0.276035,0.15,0.124653
588,897,8,0,30,0.011315,0.100671,0.136182,0.3,0.124383
589,203,9,0,56,0.01273,0.187919,0.128171,0.222222,0.124299
590,485,13,0,79,0.018388,0.265101,0.096128,0.184615,0.124298
591,543,21,1,9,0.029703,0.030201,0.268024,0.142857,0.12393
592,622,17,0,96,0.024045,0.322148,0.064085,0.164706,0.12381
593,944,14,0,89,0.019802,0.298658,0.088117,0.157143,0.123536
594,691,9,0,48,0.01273,0.161074,0.128171,0.244444,0.123374
595,017,13,0,73,0.018388,0.244966,0.096128,0.2,0.123348
596,918,12,0,70,0.016973,0.234899,0.104139,0.2,0.123313
597,841,18,0,97,0.02546,0.325503,0.056075,0.166667,0.122894
598,110,17,0,91,0.024045,0.305369,0.064085,0.176471,0.122807
599,730,12,0,64,0.016973,0.214765,0.104139,0.216667,0.12262
600,445,11,0,66,0.015559,0.221477,0.11215,0.2,0.122608
601,952,14,0,70,0.019802,0.234899,0.088117,0.214286,0.122213
602,477,16,0,87,0.022631,0.291946,0.072096,0.175,0.121807
603,756,16,0,87,0.022631,0.291946,0.072096,0.175,0.121807
604,289,7,0,27,0.009901,0.090604,0.144192,0.285714,0.121492
605,643,7,0,27,0.009901,0.090604,0.144192,0.285714,0.121492
606,987,20,1,0,0.028289,0.0,0.276035,0.15,0.121297
607,968,8,0,40,0.011315,0.134228,0.136182,0.25,0.121095
608,608,19,0,103,0.026874,0.345638,0.048064,0.147368,0.121083
609,497,14,0,85,0.019802,0.285235,0.088117,0.157143,0.120851
610,403,7,0,26,0.009901,0.087248,0.144192,0.285714,0.12082
611,372,12,0,66,0.016973,0.221477,0.104139,0.2,0.120629
612,089,24,1,13,0.033946,0.043624,0.243992,0.141667,0.12044
613,310,11,0,68,0.015559,0.228188,0.11215,0.181818,0.120314
614,575,9,0,50,0.01273,0.167785,0.128171,0.222222,0.120272
615,861,15,0,94,0.021216,0.315436,0.080107,0.133333,0.120151
616,424,15,0,86,0.021216,0.288591,0.080107,0.16,0.120115
617,452,15,0,74,0.021216,0.248322,0.080107,0.2,0.120061
618,417,19,1,2,0.026874,0.006711,0.284045,0.126316,0.119881
619,636,21,1,11,0.029703,0.036913,0.268024,0.114286,0.119558
620,350,14,0,83,0.019802,0.278523,0.088117,0.157143,0.119509
621,953,16,0,91,0.022631,0.305369,0.072096,0.15,0.119492
622,111,7,0,24,0.009901,0.080537,0.144192,0.285714,0.119478
623,429,15,0,81,0.021216,0.271812,0.080107,0.173333,0.119426
624,560,11,0,45,0.015559,0.151007,0.11215,0.254545,0.119423
625,579,8,0,36,0.011315,0.120805,0.136182,0.25,0.11841
626,284,13,0,61,0.018388,0.204698,0.096128,0.215385,0.118371
627,163,14,0,77,0.019802,0.258389,0.088117,0.171429,0.118339
628,397,16,0,78,0.022631,0.261745,0.072096,0.1875,0.118267
629,394,12,0,67,0.016973,0.224832,0.104139,0.183333,0.117967
630,964,12,0,62,0.016973,0.208054,0.104139,0.2,0.117944
631,184,13,0,69,0.018388,0.231544,0.096128,0.184615,0.117587
632,217,23,1,9,0.032532,0.030201,0.252003,0.130435,0.117488
633,692,12,0,66,0.016973,0.221477,0.104139,0.183333,0.117296
634,007,10,0,55,0.014144,0.184564,0.12016,0.2,0.117204
635,566,13,0,73,0.018388,0.244966,0.096128,0.169231,0.117194
636,616,17,0,86,0.024045,0.288591,0.064085,0.164706,0.117099
637,557,14,0,62,0.019802,0.208054,0.088117,0.214286,0.116844
638,531,15,0,81,0.021216,0.271812,0.080107,0.16,0.116759
639,967,13,0,54,0.018388,0.181208,0.096128,0.230769,0.11675
640,145,11,0,57,0.015559,0.191275,0.11215,0.2,0.116568
641,383,11,0,57,0.015559,0.191275,0.11215,0.2,0.116568
642,731,14,0,70,0.019802,0.234899,0.088117,0.185714,0.116499
643,188,10,0,42,0.014144,0.14094,0.12016,0.24,0.116479
644,304,13,0,67,0.018388,0.224832,0.096128,0.184615,0.116244
645,991,12,0,59,0.016973,0.197987,0.104139,0.2,0.115931
646,554,19,0,92,0.026874,0.308725,0.048064,0.157895,0.115805
647,919,10,0,35,0.014144,0.11745,0.12016,0.26,0.115781
648,528,11,0,61,0.015559,0.204698,0.11215,0.181818,0.115616
649,421,16,0,74,0.022631,0.248322,0.072096,0.1875,0.115583
650,486,13,0,66,0.018388,0.221477,0.096128,0.184615,0.115573
651,805,14,0,60,0.019802,0.201342,0.088117,0.214286,0.115501
652,533,21,1,2,0.029703,0.006711,0.268024,0.12381,0.115422
653,419,15,0,79,0.021216,0.265101,0.080107,0.16,0.115417
654,270,15,0,75,0.021216,0.251678,0.080107,0.173333,0.115399
655,009,12,0,68,0.016973,0.228188,0.104139,0.166667,0.115305
656,819,12,0,63,0.016973,0.211409,0.104139,0.183333,0.115282
657,669,11,0,55,0.015559,0.184564,0.11215,0.2,0.115225
658,675,11,0,55,0.015559,0.184564,0.11215,0.2,0.115225
659,342,14,0,76,0.019802,0.255034,0.088117,0.157143,0.114811
660,542,23,1,5,0.032532,0.016779,0.252003,0.130435,0.114803
661,509,15,0,78,0.021216,0.261745,0.080107,0.16,0.114746
662,494,12,0,67,0.016973,0.224832,0.104139,0.166667,0.114633
663,959,10,0,51,0.014144,0.171141,0.12016,0.2,0.11452
664,306,19,0,90,0.026874,0.302013,0.048064,0.157895,0.114463
665,331,11,0,48,0.015559,0.161074,0.11215,0.218182,0.114164
666,395,14,0,75,0.019802,0.251678,0.088117,0.157143,0.11414
667,338,15,0,81,0.021216,0.271812,0.080107,0.146667,0.114093
668,836,12,0,56,0.016973,0.187919,0.104139,0.2,0.113917
669,239,11,0,53,0.015559,0.177852,0.11215,0.2,0.113883
670,390,10,0,43,0.014144,0.144295,0.12016,0.22,0.11315
671,398,17,0,87,0.024045,0.291946,0.064085,0.141176,0.113064
672,583,9,0,26,0.01273,0.087248,0.128171,0.266667,0.113053
673,752,11,0,57,0.015559,0.191275,0.11215,0.181818,0.112931
674,008,23,1,2,0.032532,0.006711,0.252003,0.130435,0.11279
675,965,15,0,67,0.021216,0.224832,0.080107,0.186667,0.112697
676,854,15,0,59,0.021216,0.197987,0.080107,0.213333,0.112661
677,233,8,0,27,0.011315,0.090604,0.136182,0.25,0.11237
678,809,20,0,92,0.028289,0.308725,0.040053,0.15,0.112248
679,040,10,0,29,0.014144,0.097315,0.12016,0.26,0.111754
680,484,14,0,67,0.019802,0.224832,0.088117,0.171429,0.111628
681,690,14,0,67,0.019802,0.224832,0.088117,0.171429,0.111628
682,029,18,0,80,0.02546,0.268456,0.056075,0.166667,0.111485
683,631,12,0,57,0.016973,0.191275,0.104139,0.183333,0.111255
684,345,12,0,52,0.016973,0.174497,0.104139,0.2,0.111233
685,650,10,0,46,0.014144,0.154362,0.12016,0.2,0.111164
686,589,13,0,64,0.018388,0.214765,0.096128,0.169231,0.111154
687,748,13,0,64,0.018388,0.214765,0.096128,0.169231,0.111154
688,364,16,0,67,0.022631,0.224832,0.072096,0.1875,0.110885
689,831,12,0,56,0.016973,0.187919,0.104139,0.183333,0.110584
690,225,11,0,48,0.015559,0.161074,0.11215,0.2,0.110527
691,875,14,0,61,0.019802,0.204698,0.088117,0.185714,0.110458
692,591,18,0,75,0.02546,0.251678,0.056075,0.177778,0.110351
693,508,11,0,47,0.015559,0.157718,0.11215,0.2,0.109856
694,672,10,0,38,0.014144,0.127517,0.12016,0.22,0.109795
695,447,17,0,82,0.024045,0.275168,0.064085,0.141176,0.109708
696,864,17,0,82,0.024045,0.275168,0.064085,0.141176,0.109708
697,410,14,0,64,0.019802,0.214765,0.088117,0.171429,0.109615
698,825,14,0,64,0.019802,0.214765,0.088117,0.171429,0.109615
699,294,16,0,65,0.022631,0.218121,0.072096,0.1875,0.109542
700,103,17,0,71,0.024045,0.238255,0.064085,0.176471,0.109384
701,680,16,0,61,0.022631,0.204698,0.072096,0.2,0.109358
702,665,16,0,75,0.022631,0.251678,0.072096,0.15,0.108754
703,248,15,0,61,0.021216,0.204698,0.080107,0.186667,0.10867
704,487,12,0,53,0.016973,0.177852,0.104139,0.183333,0.108571
705,811,11,0,45,0.015559,0.151007,0.11215,0.2,0.108514
706,404,10,0,30,0.014144,0.100671,0.12016,0.24,0.108426
707,728,21,0,94,0.029703,0.315436,0.032043,0.133333,0.108278
708,853,14,0,62,0.019802,0.208054,0.088117,0.171429,0.108272
709,607,16,0,63,0.022631,0.211409,0.072096,0.1875,0.1082
710,427,14,0,53,0.019802,0.177852,0.088117,0.2,0.107946
711,818,12,0,57,0.016973,0.191275,0.104139,0.166667,0.107922
712,053,12,0,52,0.016973,0.174497,0.104139,0.183333,0.1079
713,710,12,0,47,0.016973,0.157718,0.104139,0.2,0.107877
714,257,11,0,44,0.015559,0.147651,0.11215,0.2,0.107843
715,707,13,0,59,0.018388,0.197987,0.096128,0.169231,0.107798
716,268,10,0,35,0.014144,0.11745,0.12016,0.22,0.107781
717,936,10,0,35,0.014144,0.11745,0.12016,0.22,0.107781
718,754,14,0,57,0.019802,0.191275,0.088117,0.185714,0.107774
719,064,17,0,72,0.024045,0.241611,0.064085,0.164706,0.107703
720,033,11,0,27,0.015559,0.090604,0.11215,0.254545,0.107342
721,322,12,0,56,0.016973,0.187919,0.104139,0.166667,0.107251
722,183,18,0,77,0.02546,0.258389,0.056075,0.155556,0.107249
723,405,10,0,34,0.014144,0.114094,0.12016,0.22,0.10711
724,396,16,0,65,0.022631,0.218121,0.072096,0.175,0.107042
725,234,12,0,30,0.016973,0.100671,0.104139,0.25,0.106468
726,075,11,0,36,0.015559,0.120805,0.11215,0.218182,0.10611
727,196,15,0,53,0.021216,0.177852,0.080107,0.2,0.105967
728,518,14,0,50,0.019802,0.167785,0.088117,0.2,0.105933
729,430,14,0,58,0.019802,0.194631,0.088117,0.171429,0.105588
730,642,11,0,46,0.015559,0.154362,0.11215,0.181818,0.105549
731,243,14,0,62,0.019802,0.208054,0.088117,0.157143,0.105415
732,937,11,0,24,0.015559,0.080537,0.11215,0.254545,0.105329
733,572,15,0,48,0.021216,0.161074,0.080107,0.213333,0.105278
734,373,14,0,49,0.019802,0.16443,0.088117,0.2,0.105262
735,181,10,0,31,0.014144,0.104027,0.12016,0.22,0.105097
736,151,14,0,53,0.019802,0.177852,0.088117,0.185714,0.105089
737,872,17,0,71,0.024045,0.238255,0.064085,0.152941,0.104678
738,585,15,0,59,0.021216,0.197987,0.080107,0.173333,0.104661
739,000,12,0,47,0.016973,0.157718,0.104139,0.183333,0.104544
740,024,19,0,72,0.026874,0.241611,0.048064,0.168421,0.104488
741,442,11,0,39,0.015559,0.130872,0.11215,0.2,0.104487
742,459,11,0,39,0.015559,0.130872,0.11215,0.2,0.104487
743,470,16,0,61,0.022631,0.204698,0.072096,0.175,0.104358
744,272,14,0,56,0.019802,0.187919,0.088117,0.171429,0.104245
745,361,13,0,49,0.018388,0.16443,0.096128,0.184615,0.104164
746,165,14,0,60,0.019802,0.201342,0.088117,0.157143,0.104073
747,415,14,0,60,0.019802,0.201342,0.088117,0.157143,0.104073
748,837,13,0,58,0.018388,0.194631,0.096128,0.153846,0.10405
749,705,15,0,66,0.021216,0.221477,0.080107,0.146667,0.104026
750,527,11,0,38,0.015559,0.127517,0.11215,0.2,0.103816
751,344,10,0,35,0.014144,0.11745,0.12016,0.2,0.103781
752,273,10,0,29,0.014144,0.097315,0.12016,0.22,0.103754
753,749,13,0,48,0.018388,0.161074,0.096128,0.184615,0.103493
754,256,16,0,63,0.022631,0.211409,0.072096,0.1625,0.1032
755,492,16,0,63,0.022631,0.211409,0.072096,0.1625,0.1032
756,264,14,0,50,0.019802,0.167785,0.088117,0.185714,0.103076
757,604,18,0,64,0.02546,0.214765,0.056075,0.177778,0.102969
758,880,16,0,66,0.022631,0.221477,0.072096,0.15,0.102713
759,548,13,0,33,0.018388,0.110738,0.096128,0.230769,0.102656
760,688,15,0,48,0.021216,0.161074,0.080107,0.2,0.102612
761,038,13,0,42,0.018388,0.14094,0.096128,0.2,0.102543
762,894,12,0,44,0.016973,0.147651,0.104139,0.183333,0.10253
763,422,19,0,72,0.026874,0.241611,0.048064,0.157895,0.102383
764,956,16,0,69,0.022631,0.231544,0.072096,0.1375,0.102227
765,479,11,0,30,0.015559,0.100671,0.11215,0.218182,0.102083
766,277,13,0,55,0.018388,0.184564,0.096128,0.153846,0.102037
767,556,17,0,60,0.024045,0.201342,0.064085,0.176471,0.102002
768,673,15,0,55,0.021216,0.184564,0.080107,0.173333,0.101976
769,679,13,0,41,0.018388,0.137584,0.096128,0.2,0.101871
770,980,12,0,43,0.016973,0.144295,0.104139,0.183333,0.101859
771,059,11,0,35,0.015559,0.11745,0.11215,0.2,0.101802
772,587,16,0,46,0.022631,0.154362,0.072096,0.2125,0.101791
773,504,11,0,40,0.015559,0.134228,0.11215,0.181818,0.101522
774,821,13,0,45,0.018388,0.151007,0.096128,0.184615,0.101479
775,935,12,0,47,0.016973,0.157718,0.104139,0.166667,0.101211
776,848,14,0,51,0.019802,0.171141,0.088117,0.171429,0.10089
777,018,16,0,48,0.022631,0.161074,0.072096,0.2,0.100633
778,263,12,0,46,0.016973,0.154362,0.104139,0.166667,0.100539
779,835,11,0,33,0.015559,0.110738,0.11215,0.2,0.10046
780,859,18,0,60,0.02546,0.201342,0.056075,0.177778,0.100284
781,333,11,0,38,0.015559,0.127517,0.11215,0.181818,0.100179
782,929,11,0,38,0.015559,0.127517,0.11215,0.181818,0.100179
783,416,20,0,74,0.028289,0.248322,0.040053,0.15,0.100167
784,393,16,0,62,0.022631,0.208054,0.072096,0.15,0.100029
785,981,12,0,30,0.016973,0.100671,0.104139,0.216667,0.099801
786,913,10,0,29,0.014144,0.097315,0.12016,0.2,0.099754
787,753,14,0,45,0.019802,0.151007,0.088117,0.185714,0.09972
788,348,13,0,51,0.018388,0.171141,0.096128,0.153846,0.099352
789,121,17,0,56,0.024045,0.187919,0.064085,0.176471,0.099317
790,319,16,0,57,0.022631,0.191275,0.072096,0.1625,0.099173
791,586,11,0,31,0.015559,0.104027,0.11215,0.2,0.099118
792,982,14,0,52,0.019802,0.174497,0.088117,0.157143,0.098704
793,205,14,0,39,0.019802,0.130872,0.088117,0.2,0.09855
794,067,12,0,43,0.016973,0.144295,0.104139,0.166667,0.098526
795,176,12,0,38,0.016973,0.127517,0.104139,0.183333,0.098504
796,278,12,0,38,0.016973,0.127517,0.104139,0.183333,0.098504
797,079,11,0,30,0.015559,0.100671,0.11215,0.2,0.098447
798,668,13,0,45,0.018388,0.151007,0.096128,0.169231,0.098402
799,802,19,0,69,0.026874,0.231544,0.048064,0.147368,0.098264
800,149,16,0,44,0.022631,0.147651,0.072096,0.2,0.097948
801,732,12,0,42,0.016973,0.14094,0.104139,0.166667,0.097855
802,175,12,0,32,0.016973,0.107383,0.104139,0.2,0.09781
803,511,12,0,32,0.016973,0.107383,0.104139,0.2,0.09781
804,758,18,0,66,0.02546,0.221477,0.056075,0.144444,0.097645
805,770,11,0,34,0.015559,0.114094,0.11215,0.181818,0.097495
806,126,14,0,50,0.019802,0.167785,0.088117,0.157143,0.097361
807,066,17,0,53,0.024045,0.177852,0.064085,0.176471,0.097304
808,021,12,0,31,0.016973,0.104027,0.104139,0.2,0.097139
809,221,19,0,61,0.026874,0.204698,0.048064,0.168421,0.097105
810,275,11,0,28,0.015559,0.09396,0.11215,0.2,0.097104
811,413,11,0,28,0.015559,0.09396,0.11215,0.2,0.097104
812,973,11,0,28,0.015559,0.09396,0.11215,0.2,0.097104
813,700,10,0,25,0.014144,0.083893,0.12016,0.2,0.09707
814,905,13,0,43,0.018388,0.144295,0.096128,0.169231,0.09706
815,320,16,0,50,0.022631,0.167785,0.072096,0.175,0.096975
816,160,17,0,70,0.024045,0.234899,0.064085,0.117647,0.096948
817,989,14,0,45,0.019802,0.151007,0.088117,0.171429,0.096863
818,920,14,0,49,0.019802,0.16443,0.088117,0.157143,0.09669
819,386,13,0,47,0.018388,0.157718,0.096128,0.153846,0.096668
820,467,12,0,30,0.016973,0.100671,0.104139,0.2,0.096468
821,722,19,0,63,0.026874,0.211409,0.048064,0.157895,0.096342
822,985,19,0,63,0.026874,0.211409,0.048064,0.157895,0.096342
823,772,17,0,55,0.024045,0.184564,0.064085,0.164706,0.096293
824,167,11,0,32,0.015559,0.107383,0.11215,0.181818,0.096153
825,538,15,0,58,0.021216,0.194631,0.080107,0.133333,0.09599
826,438,17,0,51,0.024045,0.171141,0.064085,0.176471,0.095962
827,095,11,0,26,0.015559,0.087248,0.11215,0.2,0.095762
828,232,14,0,39,0.019802,0.130872,0.088117,0.185714,0.095693
829,520,17,0,54,0.024045,0.181208,0.064085,0.164706,0.095622
830,850,17,0,54,0.024045,0.181208,0.064085,0.164706,0.095622
831,254,14,0,43,0.019802,0.144295,0.088117,0.171429,0.095521
832,816,14,0,43,0.019802,0.144295,0.088117,0.171429,0.095521
833,004,17,0,57,0.024045,0.191275,0.064085,0.152941,0.095282
834,015,12,0,38,0.016973,0.127517,0.104139,0.166667,0.09517
835,664,12,0,38,0.016973,0.127517,0.104139,0.166667,0.09517
836,570,13,0,31,0.018388,0.104027,0.096128,0.2,0.09516
837,618,13,0,31,0.018388,0.104027,0.096128,0.2,0.09516
838,120,16,0,51,0.022631,0.171141,0.072096,0.1625,0.095146
839,799,11,0,25,0.015559,0.083893,0.11215,0.2,0.095091
840,108,13,0,40,0.018388,0.134228,0.096128,0.169231,0.095047
841,291,18,0,52,0.02546,0.174497,0.056075,0.177778,0.094915
842,303,18,0,55,0.02546,0.184564,0.056075,0.166667,0.094706
843,133,14,0,33,0.019802,0.110738,0.088117,0.2,0.094523
844,696,19,0,54,0.026874,0.181208,0.048064,0.178947,0.094513
845,076,12,0,37,0.016973,0.124161,0.104139,0.166667,0.094499
846,375,11,0,24,0.015559,0.080537,0.11215,0.2,0.09442
847,901,11,0,24,0.015559,0.080537,0.11215,0.2,0.09442
848,539,16,0,46,0.022631,0.154362,0.072096,0.175,0.094291
849,595,16,0,46,0.022631,0.154362,0.072096,0.175,0.094291
850,343,15,0,39,0.021216,0.130872,0.080107,0.186667,0.093905
851,142,12,0,26,0.016973,0.087248,0.104139,0.2,0.093783
852,629,18,0,50,0.02546,0.167785,0.056075,0.177778,0.093573
853,881,20,0,61,0.028289,0.204698,0.040053,0.16,0.093442
854,098,17,0,47,0.024045,0.157718,0.064085,0.176471,0.093277
855,300,15,0,30,0.021216,0.100671,0.080107,0.213333,0.093198
856,174,13,0,28,0.018388,0.09396,0.096128,0.2,0.093147
857,080,16,0,48,0.022631,0.161074,0.072096,0.1625,0.093133
858,498,12,0,25,0.016973,0.083893,0.104139,0.2,0.093112
859,451,17,0,50,0.024045,0.167785,0.064085,0.164706,0.092937
860,457,14,0,39,0.019802,0.130872,0.088117,0.171429,0.092836
861,792,19,0,64,0.026874,0.214765,0.048064,0.136842,0.092803
862,984,15,0,41,0.021216,0.137584,0.080107,0.173333,0.09258
863,515,14,0,34,0.019802,0.114094,0.088117,0.185714,0.092337
864,856,18,0,61,0.02546,0.204698,0.056075,0.133333,0.092067
865,719,19,0,56,0.026874,0.187919,0.048064,0.157895,0.091644
866,245,16,0,34,0.022631,0.114094,0.072096,0.2,0.091237
867,434,12,0,32,0.016973,0.107383,0.104139,0.166667,0.091143
868,703,13,0,34,0.018388,0.114094,0.096128,0.169231,0.09102
869,651,11,0,24,0.015559,0.080537,0.11215,0.181818,0.090783
870,926,11,0,24,0.015559,0.080537,0.11215,0.181818,0.090783
871,317,17,0,43,0.024045,0.144295,0.064085,0.176471,0.090592
872,449,15,0,34,0.021216,0.114094,0.080107,0.186667,0.090549
873,377,13,0,33,0.018388,0.110738,0.096128,0.169231,0.090349
874,158,17,0,46,0.024045,0.154362,0.064085,0.164706,0.090253
875,966,21,0,64,0.029703,0.214765,0.032043,0.142857,0.090048
876,411,15,0,37,0.021216,0.124161,0.080107,0.173333,0.089896
877,130,16,0,39,0.022631,0.130872,0.072096,0.175,0.089593
878,481,14,0,38,0.019802,0.127517,0.088117,0.157143,0.089308
879,450,14,0,25,0.019802,0.083893,0.088117,0.2,0.089154
880,744,12,0,24,0.016973,0.080537,0.104139,0.183333,0.089108
881,838,12,0,24,0.016973,0.080537,0.104139,0.183333,0.089108
882,298,16,0,38,0.022631,0.127517,0.072096,0.175,0.088921
883,170,17,0,44,0.024045,0.147651,0.064085,0.164706,0.088911
884,547,20,0,57,0.028289,0.191275,0.040053,0.15,0.088758
885,088,13,0,35,0.018388,0.11745,0.096128,0.153846,0.088614
886,353,15,0,43,0.021216,0.144295,0.080107,0.146667,0.088589
887,388,15,0,31,0.021216,0.104027,0.080107,0.186667,0.088536
888,846,15,0,31,0.021216,0.104027,0.080107,0.186667,0.088536
889,762,15,0,30,0.021216,0.100671,0.080107,0.186667,0.087865
890,573,16,0,40,0.022631,0.134228,0.072096,0.1625,0.087764
891,063,13,0,24,0.018388,0.080537,0.096128,0.184615,0.087385
892,590,13,0,24,0.018388,0.080537,0.096128,0.184615,0.087385
893,718,13,0,24,0.018388,0.080537,0.096128,0.184615,0.087385
894,562,13,0,33,0.018388,0.110738,0.096128,0.153846,0.087272
895,387,15,0,41,0.021216,0.137584,0.080107,0.146667,0.087247
896,071,18,0,47,0.02546,0.157718,0.056075,0.155556,0.087115
897,339,13,0,28,0.018388,0.09396,0.096128,0.169231,0.086993
898,456,19,0,55,0.026874,0.184564,0.048064,0.136842,0.086763
899,068,18,0,43,0.02546,0.144295,0.056075,0.166667,0.086653
900,366,18,0,43,0.02546,0.144295,0.056075,0.166667,0.086653
901,948,18,0,43,0.02546,0.144295,0.056075,0.166667,0.086653
902,617,13,0,32,0.018388,0.107383,0.096128,0.153846,0.0866
903,271,15,0,36,0.021216,0.120805,0.080107,0.16,0.086558
904,083,12,0,25,0.016973,0.083893,0.104139,0.166667,0.086445
905,191,13,0,27,0.018388,0.090604,0.096128,0.169231,0.086322
906,943,17,0,47,0.024045,0.157718,0.064085,0.141176,0.086218
907,922,16,0,45,0.022631,0.151007,0.072096,0.1375,0.086119
908,544,20,0,53,0.028289,0.177852,0.040053,0.15,0.086073
909,195,20,0,50,0.028289,0.167785,0.040053,0.16,0.08606
910,150,17,0,36,0.024045,0.120805,0.064085,0.176471,0.085894
911,236,15,0,31,0.021216,0.104027,0.080107,0.173333,0.085869
912,564,15,0,27,0.021216,0.090604,0.080107,0.186667,0.085851
913,302,14,0,28,0.019802,0.09396,0.088117,0.171429,0.085454
914,932,16,0,44,0.022631,0.147651,0.072096,0.1375,0.085448
915,081,16,0,29,0.022631,0.097315,0.072096,0.1875,0.085381
916,866,17,0,35,0.024045,0.11745,0.064085,0.176471,0.085223
917,032,15,0,30,0.021216,0.100671,0.080107,0.173333,0.085198
918,279,15,0,30,0.021216,0.100671,0.080107,0.173333,0.085198
919,787,16,0,25,0.022631,0.083893,0.072096,0.2,0.085197
920,016,15,0,26,0.021216,0.087248,0.080107,0.186667,0.08518
921,765,17,0,45,0.024045,0.151007,0.064085,0.141176,0.084876
922,355,18,0,40,0.02546,0.134228,0.056075,0.166667,0.084639
923,069,16,0,39,0.022631,0.130872,0.072096,0.15,0.084593
924,392,20,0,47,0.028289,0.157718,0.040053,0.16,0.084046
925,025,16,0,38,0.022631,0.127517,0.072096,0.15,0.083921
926,117,17,0,33,0.024045,0.110738,0.064085,0.176471,0.083881
927,979,17,0,33,0.024045,0.110738,0.064085,0.176471,0.083881
928,469,14,0,25,0.019802,0.083893,0.088117,0.171429,0.08344
929,134,20,0,49,0.028289,0.16443,0.040053,0.15,0.083388
930,269,17,0,32,0.024045,0.107383,0.064085,0.176471,0.08321
931,976,17,0,32,0.024045,0.107383,0.064085,0.176471,0.08321
932,671,16,0,29,0.022631,0.097315,0.072096,0.175,0.082881
933,740,16,0,29,0.022631,0.097315,0.072096,0.175,0.082881
934,376,18,0,47,0.02546,0.157718,0.056075,0.133333,0.082671
935,453,18,0,37,0.02546,0.124161,0.056075,0.166667,0.082626
936,382,14,0,28,0.019802,0.09396,0.088117,0.157143,0.082596
937,594,16,0,36,0.022631,0.120805,0.072096,0.15,0.082579
938,638,17,0,34,0.024045,0.114094,0.064085,0.164706,0.082199
939,104,14,0,27,0.019802,0.090604,0.088117,0.157143,0.081925
940,122,13,0,25,0.018388,0.083893,0.096128,0.153846,0.081902
941,489,13,0,25,0.018388,0.083893,0.096128,0.153846,0.081902
942,237,15,0,33,0.021216,0.110738,0.080107,0.146667,0.081878
943,639,17,0,37,0.024045,0.124161,0.064085,0.152941,0.08186
944,321,15,0,25,0.021216,0.083893,0.080107,0.173333,0.081842
945,830,18,0,39,0.02546,0.130872,0.056075,0.155556,0.081746
946,112,19,0,44,0.026874,0.147651,0.048064,0.147368,0.081485
947,023,17,0,36,0.024045,0.120805,0.064085,0.152941,0.081189
948,839,15,0,28,0.021216,0.09396,0.080107,0.16,0.081189
949,951,18,0,41,0.02546,0.137584,0.056075,0.144444,0.080866
950,190,23,0,57,0.032532,0.191275,0.016021,0.13913,0.080647
951,506,16,0,33,0.022631,0.110738,0.072096,0.15,0.080566
952,551,15,0,27,0.021216,0.090604,0.080107,0.16,0.080518
953,194,16,0,29,0.022631,0.097315,0.072096,0.1625,0.080381
954,488,16,0,29,0.022631,0.097315,0.072096,0.1625,0.080381
955,661,19,0,39,0.026874,0.130872,0.048064,0.157895,0.080235
956,775,16,0,31,0.022631,0.104027,0.072096,0.15,0.079223
957,891,18,0,38,0.02546,0.127517,0.056075,0.144444,0.078853
958,701,19,0,46,0.026874,0.154362,0.048064,0.126316,0.078617
959,454,16,0,26,0.022631,0.087248,0.072096,0.1625,0.078368
960,143,20,0,38,0.028289,0.127517,0.040053,0.16,0.078006
961,426,16,0,29,0.022631,0.097315,0.072096,0.15,0.077881
962,332,20,0,40,0.028289,0.134228,0.040053,0.15,0.077348
963,763,16,0,28,0.022631,0.09396,0.072096,0.15,0.07721
964,761,17,0,30,0.024045,0.100671,0.064085,0.152941,0.077162
965,689,19,0,34,0.026874,0.114094,0.048064,0.157895,0.076879
966,057,16,0,26,0.022631,0.087248,0.072096,0.15,0.075868
967,072,16,0,26,0.022631,0.087248,0.072096,0.15,0.075868
968,218,21,0,37,0.029703,0.124161,0.032043,0.161905,0.075737
969,262,20,0,34,0.028289,0.114094,0.040053,0.16,0.075321
970,500,20,0,31,0.028289,0.104027,0.040053,0.17,0.075308
971,381,18,0,26,0.02546,0.087248,0.056075,0.166667,0.075243
972,313,15,0,27,0.021216,0.090604,0.080107,0.133333,0.075184
973,010,19,0,28,0.026874,0.09396,0.048064,0.168421,0.074958
974,654,20,0,36,0.028289,0.120805,0.040053,0.15,0.074664
975,674,20,0,33,0.028289,0.110738,0.040053,0.16,0.07465
976,281,16,0,24,0.022631,0.080537,0.072096,0.15,0.074525
977,370,17,0,26,0.024045,0.087248,0.064085,0.152941,0.074477
